,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
314,Lauren Murphy,1,19%,0%,0,1,0,24 , 123,35 , 144,0 , 1,20 , 117,3 , 5,1 , 1,17 , 112,3 , 6,4 , 5,Mara Romero Borella,0,30%,33%,0,1,0,22 , 72,35 , 87,1 , 3,16 , 62,0 , 0,6 , 10,22 , 72,0 , 0,0 , 0,3,00:01:46,3 Rnd (5-5-5),Liam Kerrigan,http://ufcstats.com/fight-details/e0b323dae5bf4c90
315,Claudio Silva,0,86%,100%,1,1,0,32 , 37,32 , 38,1 , 1,25 , 29,5 , 6,2 , 2,8 , 12,1 , 1,23 , 24,Cole Williams,0,33%,0%,0,0,0,2 , 6,2 , 6,0 , 0,2 , 5,0 , 1,0 , 0,2 , 6,0 , 0,0 , 0,1,00:02:35,3 Rnd (5-5-5),Gary Copeland,http://ufcstats.com/fight-details/e0b323dae5bf4c90
316,Miranda Granger,0,42%,0%,0,0,0,61 , 143,77 , 162,0 , 0,31 , 91,8 , 12,22 , 40,47 , 117,14 , 26,0 , 0,Hannah Goldy,0,33%,0%,0,0,0,55 , 166,58 , 170,0 , 0,20 , 102,20 , 34,15 , 30,43 , 145,12 , 21,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
317,Max Holloway,0,39%,0%,0,0,0,129 , 328,131 , 330,0 , 0,109 , 295,20 , 33,0 , 0,120 , 319,8 , 8,1 , 1,Frankie Edgar,0,36%,6%,0,0,0,96 , 264,96 , 264,1 , 15,57 , 195,21 , 48,18 , 21,93 , 252,2 , 10,1 , 2,5,00:05:00,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
318,Cris Cyborg,0,56%,0%,0,1,0,122 , 216,138 , 234,0 , 0,59 , 147,43 , 48,20 , 21,81 , 160,34 , 42,7 , 14,Felicia Spencer,0,44%,0%,0,0,0,38 , 85,64 , 115,0 , 8,21 , 64,9 , 13,8 , 8,31 , 70,3 , 9,4 , 6,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/e0b323dae5bf4c90
319,Geoff Neal,0,67%,50%,0,2,0,41 , 61,53 , 73,2 , 4,41 , 60,0 , 1,0 , 0,8 , 18,6 , 8,27 , 35,Niko Price,1,42%,0%,0,1,1,24 , 57,42 , 79,0 , 2,15 , 41,7 , 14,2 , 2,14 , 39,6 , 8,4 , 10,2,00:02:39,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
320,Olivier Aubin-Mercier,0,47%,0%,0,0,0,23 , 48,36 , 61,0 , 3,14 , 34,8 , 12,1 , 2,17 , 41,1 , 1,5 , 6,Arman Tsarukyan,0,44%,18%,0,0,0,47 , 105,110 , 174,2 , 11,28 , 77,11 , 18,8 , 10,20 , 68,5 , 8,22 , 29,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
321,Marc-Andre Barriault,0,50%,33%,0,0,0,39 , 77,62 , 102,1 , 3,18 , 51,11 , 16,10 , 10,18 , 52,21 , 25,0 , 0,Krzysztof Jotko,0,34%,14%,0,0,1,40 , 117,98 , 181,1 , 7,20 , 92,17 , 22,3 , 3,19 , 85,21 , 32,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
322,Alexis Davis,0,49%,0%,0,0,1,68 , 137,134 , 213,0 , 4,33 , 88,20 , 33,15 , 16,53 , 110,6 , 15,9 , 12,Viviane Araujo,0,45%,100%,0,0,0,67 , 148,79 , 162,2 , 2,52 , 128,12 , 17,3 , 3,64 , 145,2 , 2,1 , 1,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/e0b323dae5bf4c90
323,Hakeem Dawodu,1,51%,0%,0,0,0,80 , 154,89 , 166,0 , 0,42 , 95,27 , 44,11 , 15,38 , 99,42 , 55,0 , 0,Yoshinori Horie,0,49%,0%,0,0,0,39 , 79,41 , 81,0 , 1,24 , 62,7 , 8,8 , 9,35 , 68,4 , 11,0 , 0,3,00:04:09,3 Rnd (5-5-5),Kyle Cardinal,http://ufcstats.com/fight-details/e0b323dae5bf4c90
324,Gavin Tucker,0,59%,38%,2,3,1,37 , 62,49 , 77,5 , 13,21 , 40,7 , 11,9 , 11,24 , 45,5 , 7,8 , 10,SeungWoo Choi,0,23%,100%,0,2,0,23 , 96,42 , 116,2 , 2,11 , 74,12 , 21,0 , 1,13 , 80,10 , 16,0 , 0,3,00:03:17,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
325,Alexandre Pantoja,0,40%,20%,0,0,0,61 , 151,68 , 160,2 , 10,41 , 122,9 , 14,11 , 15,48 , 131,13 , 19,0 , 1,Deiveson Figueiredo,1,59%,66%,0,2,0,67 , 113,71 , 117,2 , 3,53 , 98,12 , 13,2 , 2,46 , 78,11 , 19,10 , 16,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
326,Gillian Robertson,0,69%,66%,0,4,0,29 , 42,51 , 64,2 , 3,24 , 37,2 , 2,3 , 3,7 , 11,0 , 0,22 , 31,Sarah Frota,0,45%,0%,0,0,0,9 , 20,33 , 46,0 , 0,8 , 19,1 , 1,0 , 0,3 , 8,0 , 0,6 , 12,2,00:04:13,3 Rnd (5-5-5),Kyle Cardinal,http://ufcstats.com/fight-details/e0b323dae5bf4c90
327,Erik Koch,0,58%,36%,0,4,0,37 , 63,67 , 99,4 , 11,30 , 53,7 , 10,0 , 0,16 , 37,5 , 7,16 , 19,Kyle Stewart,0,35%,0%,0,0,0,23 , 64,68 , 119,0 , 8,13 , 45,3 , 9,7 , 10,19 , 57,4 , 7,0 , 0,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
328,Rafael Dos Anjos,0,47%,0%,0,0,0,81 , 169,129 , 219,0 , 5,41 , 115,17 , 25,23 , 29,81 , 168,0 , 1,0 , 0,Leon Edwards,0,42%,30%,0,2,0,92 , 215,113 , 244,3 , 10,72 , 189,14 , 20,6 , 6,77 , 195,12 , 14,3 , 6,5,00:05:00,5 Rnd (5-5-5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
329,Aleksei Oleinik,0,33%,0%,0,0,0,1 , 3,1 , 3,0 , 0,0 , 1,1 , 1,0 , 1,1 , 3,0 , 0,0 , 0,Walt Harris,1,57%,0%,0,0,0,4 , 7,4 , 7,0 , 0,2 , 5,2 , 2,0 , 0,2 , 5,0 , 0,2 , 2,1,00:00:12,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/e0b323dae5bf4c90
330,Greg Hardy,0,94%,0%,0,0,0,36 , 38,36 , 38,0 , 0,35 , 36,1 , 2,0 , 0,5 , 7,0 , 0,31 , 31,Juan Adams,0,42%,0%,0,0,0,3 , 7,3 , 7,0 , 1,3 , 7,0 , 0,0 , 0,3 , 7,0 , 0,0 , 0,1,00:00:45,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
331,James Vick,0,30%,0%,0,0,0,7 , 23,7 , 23,0 , 0,2 , 16,0 , 1,5 , 6,7 , 23,0 , 0,0 , 0,Dan Hooker,1,53%,0%,0,0,0,22 , 41,22 , 41,0 , 0,13 , 24,0 , 3,9 , 14,19 , 38,0 , 0,3 , 3,1,00:02:33,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/e0b323dae5bf4c90
332,Alexander Hernandez,0,27%,0%,0,0,0,25 , 91,26 , 92,0 , 1,9 , 53,13 , 33,3 , 5,25 , 90,0 , 0,0 , 1,Francisco Trinaldo,0,48%,0%,0,0,0,25 , 52,28 , 55,0 , 0,13 , 33,11 , 18,1 , 1,24 , 51,1 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Frank Collazo,http://ufcstats.com/fight-details/e0b323dae5bf4c90
333,Andrei Arlovski,0,57%,0%,0,0,0,152 , 263,160 , 272,0 , 0,103 , 204,34 , 43,15 , 16,152 , 263,0 , 0,0 , 0,Ben Rothwell,0,39%,0%,0,0,0,70 , 177,75 , 183,0 , 1,55 , 155,9 , 16,6 , 6,70 , 176,0 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/e0b323dae5bf4c90
334,Alex Caceres,0,47%,0%,0,0,0,94 , 197,95 , 198,0 , 0,63 , 154,27 , 39,4 , 4,91 , 194,3 , 3,0 , 0,Steven Peterson,0,30%,100%,0,2,0,67 , 218,87 , 241,2 , 2,41 , 171,13 , 32,13 , 15,65 , 214,0 , 0,2 , 4,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
335,Raquel Pennington,0,34%,16%,0,1,0,47 , 137,86 , 181,1 , 6,29 , 108,9 , 20,9 , 9,41 , 130,2 , 3,4 , 4,Irene Aldana,0,28%,0%,0,0,0,52 , 184,75 , 208,0 , 0,32 , 139,10 , 27,10 , 18,46 , 177,6 , 7,0 , 0,3,00:05:00,3 Rnd (5-5-5),Frank Collazo,http://ufcstats.com/fight-details/e0b323dae5bf4c90
336,Sam Alvey,0,36%,0%,0,0,1,28 , 77,67 , 117,0 , 1,12 , 53,5 , 12,11 , 12,21 , 69,4 , 4,3 , 4,Klidson Abreu,0,40%,33%,0,1,0,36 , 89,61 , 115,1 , 3,17 , 60,4 , 13,15 , 16,35 , 85,1 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/e0b323dae5bf4c90
337,Roxanne Modafferi,0,26%,0%,0,0,0,29 , 110,76 , 161,0 , 9,25 , 100,1 , 5,3 , 5,28 , 109,1 , 1,0 , 0,Jennifer Maia,0,47%,0%,0,0,0,83 , 174,111 , 205,0 , 0,72 , 158,9 , 14,2 , 2,65 , 150,17 , 20,1 , 4,3,00:05:00,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/e0b323dae5bf4c90
338,Ray Borg,0,65%,66%,1,7,1,15 , 23,23 , 34,6 , 9,12 , 20,2 , 2,1 , 1,4 , 10,4 , 4,7 , 9,Gabriel Silva,0,50%,16%,0,1,1,8 , 16,58 , 76,1 , 6,7 , 14,0 , 1,1 , 1,6 , 12,2 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/e0b323dae5bf4c90
339,Mario Bautista,0,52%,0%,0,0,0,129 , 248,179 , 301,0 , 2,92 , 198,27 , 39,10 , 11,104 , 220,25 , 28,0 , 0,Jinsoo Son,0,47%,40%,0,1,0,95 , 200,106 , 213,2 , 5,74 , 172,14 , 19,7 , 9,78 , 182,17 , 18,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/e0b323dae5bf4c90
340,Domingo Pilarte,0,52%,40%,1,1,1,11 , 21,69 , 89,2 , 5,5 , 12,4 , 6,2 , 3,5 , 14,6 , 7,0 , 0,Felipe Colares,0,54%,25%,0,1,0,23 , 42,92 , 132,2 , 8,15 , 31,6 , 9,2 , 2,9 , 14,7 , 14,7 , 14,3,00:05:00,3 Rnd (5-5-5),Frank Collazo,http://ufcstats.com/fight-details/e0b323dae5bf4c90
341,Germaine de Randamie,1,80%,0%,0,0,0,4 , 5,4 , 5,0 , 0,3 , 4,1 , 1,0 , 0,3 , 4,0 , 0,1 , 1,Aspen Ladd,0,0%,0%,0,0,0,0 , 4,0 , 4,0 , 0,0 , 4,0 , 0,0 , 0,0 , 4,0 , 0,0 , 0,1,00:00:16,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
342,Urijah Faber,1,73%,0%,0,0,0,11 , 15,11 , 15,0 , 0,9 , 13,1 , 1,1 , 1,3 , 5,0 , 0,8 , 10,Ricky Simon,0,50%,0%,0,0,0,4 , 8,4 , 8,0 , 0,2 , 5,0 , 0,2 , 3,4 , 8,0 , 0,0 , 0,1,00:00:46,3 Rnd (5-5-5),Mike Beltran,http://ufcstats.com/fight-details/e0b323dae5bf4c90
343,Josh Emmett,1,51%,0%,0,1,0,27 , 52,33 , 60,0 , 0,22 , 43,3 , 6,2 , 3,12 , 32,0 , 0,15 , 20,Mirsad Bektic,0,15%,0%,0,0,0,10 , 65,10 , 65,0 , 0,8 , 62,1 , 2,1 , 1,10 , 65,0 , 0,0 , 0,1,00:04:25,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
344,Karl Roberson,0,62%,0%,0,1,3,50 , 80,79 , 113,0 , 0,35 , 64,11 , 12,4 , 4,15 , 40,8 , 8,27 , 32,Wellington Turman,0,49%,57%,2,7,0,25 , 51,38 , 67,4 , 7,20 , 42,5 , 8,0 , 1,8 , 27,5 , 6,12 , 18,3,00:05:00,3 Rnd (5-5-5),Blake Grice,http://ufcstats.com/fight-details/e0b323dae5bf4c90
345,Marvin Vettori,0,52%,50%,0,2,0,78 , 148,106 , 176,2 , 4,69 , 137,7 , 9,2 , 2,50 , 107,20 , 30,8 , 11,Cezar Ferreira,0,44%,0%,0,0,0,39 , 88,41 , 90,0 , 5,17 , 54,7 , 13,15 , 21,33 , 81,6 , 7,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
346,Mike Rodriguez,0,43%,0%,0,0,0,70 , 161,95 , 186,0 , 0,29 , 105,22 , 33,19 , 23,67 , 154,2 , 3,1 , 4,John Allan,0,42%,66%,3,3,0,55 , 128,75 , 154,4 , 6,38 , 106,10 , 14,7 , 8,31 , 94,9 , 15,15 , 19,3,00:05:00,3 Rnd (5-5-5),Mike Beltran,http://ufcstats.com/fight-details/e0b323dae5bf4c90
347,Andre Fili,1,34%,0%,0,0,0,19 , 55,20 , 58,0 , 0,16 , 50,2 , 4,1 , 1,15 , 50,0 , 0,4 , 5,Sheymon Moraes,0,50%,0%,0,0,0,11 , 22,11 , 22,0 , 0,2 , 11,3 , 5,6 , 6,11 , 22,0 , 0,0 , 0,1,00:03:07,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
348,Julianna Pena,0,50%,50%,0,2,0,45 , 90,108 , 158,2 , 4,32 , 73,12 , 14,1 , 3,21 , 64,8 , 9,16 , 17,Nicco Montano,0,48%,60%,0,5,0,38 , 79,59 , 103,3 , 5,13 , 50,10 , 10,15 , 19,26 , 57,6 , 11,6 , 11,3,00:05:00,3 Rnd (5-5-5),Josh Rosenthal,http://ufcstats.com/fight-details/e0b323dae5bf4c90
349,Darren Elkins,0,23%,0%,0,0,0,29 , 126,31 , 128,0 , 0,8 , 83,11 , 20,10 , 23,16 , 84,1 , 3,12 , 39,Ryan Hall,2,43%,0%,1,0,1,36 , 83,40 , 93,0 , 1,15 , 47,13 , 27,8 , 9,34 , 78,0 , 1,2 , 4,3,00:05:00,3 Rnd (5-5-5),Blake Grice,http://ufcstats.com/fight-details/e0b323dae5bf4c90
350,Liu Pingyuan,0,18%,0%,0,0,0,27 , 150,27 , 150,0 , 0,12 , 126,9 , 17,6 , 7,24 , 144,3 , 6,0 , 0,Jonathan Martinez,1,28%,0%,0,0,0,32 , 113,32 , 113,0 , 0,22 , 97,7 , 11,3 , 5,31 , 112,0 , 0,1 , 1,3,00:03:54,3 Rnd (5-5-5),Josh Rosenthal,http://ufcstats.com/fight-details/e0b323dae5bf4c90
351,Livinha Souza,0,34%,66%,0,0,0,23 , 66,30 , 73,2 , 3,8 , 43,10 , 17,5 , 6,15 , 56,7 , 9,1 , 1,Brianna Van Buren,0,38%,75%,0,0,0,72 , 187,88 , 204,3 , 4,48 , 151,15 , 23,9 , 13,51 , 151,17 , 31,4 , 5,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
352,Benito Lopez,0,40%,0%,0,0,0,54 , 132,54 , 132,0 , 0,6 , 55,9 , 25,39 , 52,54 , 130,0 , 2,0 , 0,Vince Morales,1,43%,0%,0,0,0,64 , 147,67 , 150,0 , 0,46 , 122,9 , 13,9 , 12,56 , 134,2 , 5,6 , 8,3,00:05:00,3 Rnd (5-5-5),Josh Rosenthal,http://ufcstats.com/fight-details/e0b323dae5bf4c90
353,Jon Jones,0,65%,0%,0,0,0,59 , 90,59 , 90,0 , 1,11 , 32,16 , 19,32 , 39,55 , 84,4 , 6,0 , 0,Thiago Santos,0,25%,0%,0,0,0,43 , 166,43 , 166,0 , 0,9 , 92,7 , 21,27 , 53,42 , 159,1 , 7,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
354,Amanda Nunes,1,48%,0%,0,0,0,17 , 35,17 , 36,0 , 1,8 , 23,6 , 9,3 , 3,11 , 27,3 , 4,3 , 4,Holly Holm,0,78%,0%,0,0,0,11 , 14,14 , 17,0 , 0,3 , 4,0 , 1,8 , 9,11 , 14,0 , 0,0 , 0,1,00:04:10,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
355,Jorge Masvidal,1,100%,0%,0,0,0,3 , 3,3 , 3,0 , 0,3 , 3,0 , 0,0 , 0,1 , 1,0 , 0,2 , 2,Ben Askren,0,0%,0%,0,0,0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:00:05,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
356,Jan Blachowicz,1,71%,0%,0,0,0,30 , 42,38 , 50,0 , 0,11 , 21,8 , 10,11 , 11,23 , 35,4 , 4,3 , 3,Luke Rockhold,0,38%,0%,0,0,0,14 , 36,17 , 39,0 , 5,4 , 20,8 , 12,2 , 4,9 , 31,5 , 5,0 , 0,2,00:01:39,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
357,Diego Sanchez,0,63%,50%,0,1,0,7 , 11,23 , 31,1 , 2,1 , 4,0 , 1,6 , 6,1 , 3,2 , 4,4 , 4,Michael Chiesa,0,70%,83%,0,8,1,47 , 67,98 , 132,5 , 6,46 , 66,1 , 1,0 , 0,4 , 7,5 , 8,38 , 52,3,00:05:00,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/e0b323dae5bf4c90
358,Gilbert Melendez,0,20%,0%,0,0,0,23 , 113,27 , 117,0 , 2,19 , 104,2 , 7,2 , 2,22 , 111,1 , 2,0 , 0,Arnold Allen,0,53%,50%,0,0,0,102 , 190,102 , 191,1 , 2,62 , 143,26 , 28,14 , 19,102 , 190,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
359,Marlon Vera,0,37%,100%,1,2,0,10 , 27,26 , 54,1 , 1,5 , 12,1 , 8,4 , 7,7 , 23,0 , 0,3 , 4,Nohelin Hernandez,0,47%,50%,0,1,0,22 , 46,28 , 53,1 , 2,13 , 34,4 , 5,5 , 7,7 , 17,2 , 3,13 , 26,2,00:03:25,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/e0b323dae5bf4c90
360,Claudia Gadelha,0,37%,0%,0,0,0,40 , 107,41 , 108,0 , 1,36 , 96,1 , 4,3 , 7,37 , 98,3 , 9,0 , 0,Randa Markos,0,22%,0%,0,0,0,25 , 109,26 , 110,0 , 0,19 , 99,3 , 4,3 , 6,17 , 96,8 , 13,0 , 0,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
361,Alejandro Perez,0,7%,0%,0,0,0,1 , 14,1 , 14,0 , 0,0 , 11,0 , 0,1 , 3,1 , 14,0 , 0,0 , 0,Song Yadong,1,40%,0%,0,0,0,8 , 20,8 , 20,0 , 0,6 , 15,1 , 2,1 , 3,7 , 19,0 , 0,1 , 1,1,00:02:04,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
362,Edmen Shahbazyan,0,54%,100%,1,2,0,13 , 24,13 , 24,1 , 1,11 , 22,1 , 1,1 , 1,3 , 6,0 , 0,10 , 18,Jack Marshman,0,0%,0%,0,0,0,0 , 7,0 , 7,0 , 0,0 , 7,0 , 0,0 , 0,0 , 7,0 , 0,0 , 0,1,00:01:12,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e0b323dae5bf4c90
363,Ismail Naurdiev,0,48%,100%,0,1,0,21 , 43,56 , 82,2 , 2,13 , 32,8 , 11,0 , 0,13 , 32,7 , 10,1 , 1,Chance Rencountre,0,16%,25%,0,4,0,4 , 24,48 , 112,2 , 8,1 , 17,2 , 6,1 , 1,3 , 18,1 , 1,0 , 5,3,00:05:00,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/e0b323dae5bf4c90
364,Julia Avila,1,40%,0%,0,2,0,49 , 122,66 , 142,0 , 1,30 , 96,11 , 16,8 , 10,28 , 93,17 , 23,4 , 6,Pannie Kianzad,0,39%,50%,0,0,0,33 , 83,39 , 95,1 , 2,26 , 73,3 , 6,4 , 4,25 , 69,7 , 13,1 , 1,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/e0b323dae5bf4c90
365,Francis Ngannou,1,47%,0%,0,0,0,9 , 19,9 , 19,0 , 0,5 , 14,1 , 1,3 , 4,5 , 12,0 , 0,4 , 7,Junior Dos Santos,0,66%,0%,0,0,0,4 , 6,4 , 6,0 , 0,1 , 3,1 , 1,2 , 2,4 , 6,0 , 0,0 , 0,1,00:01:11,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
366,Jussier Formiga,0,31%,33%,0,1,0,15 , 48,15 , 48,1 , 3,15 , 47,0 , 1,0 , 0,15 , 48,0 , 0,0 , 0,Joseph Benavidez,1,43%,0%,0,1,0,50 , 115,72 , 138,0 , 0,27 , 77,14 , 23,9 , 15,44 , 107,3 , 4,3 , 4,2,00:04:47,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
367,Demian Maia,0,25%,33%,0,4,1,3 , 12,74 , 86,3 , 9,3 , 12,0 , 0,0 , 0,2 , 11,0 , 0,1 , 1,Anthony Rocco Martin,0,23%,0%,0,2,0,22 , 95,36 , 109,0 , 0,13 , 81,7 , 12,2 , 2,16 , 86,1 , 1,5 , 8,3,00:05:00,3 Rnd (5-5-5),Vance Swerdan,http://ufcstats.com/fight-details/e0b323dae5bf4c90
368,Roosevelt Roberts,0,35%,66%,0,2,0,31 , 87,34 , 90,2 , 3,22 , 75,6 , 8,3 , 4,26 , 80,5 , 6,0 , 1,Vinc Pichel,0,59%,50%,1,6,1,60 , 101,81 , 122,3 , 6,29 , 55,16 , 26,15 , 20,26 , 62,14 , 16,20 , 23,3,00:05:00,3 Rnd (5-5-5),Travis Metteer,http://ufcstats.com/fight-details/e0b323dae5bf4c90
369,Drew Dober,1,59%,0%,0,0,0,16 , 27,17 , 29,0 , 0,15 , 22,0 , 3,1 , 2,11 , 22,1 , 1,4 , 4,Polo Reyes,0,35%,0%,0,0,0,5 , 14,5 , 14,0 , 1,4 , 13,0 , 0,1 , 1,5 , 14,0 , 0,0 , 0,1,00:01:07,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
370,Alonzo Menifield,0,36%,0%,0,0,0,8 , 22,8 , 23,0 , 0,6 , 20,1 , 1,1 , 1,3 , 17,1 , 1,4 , 4,Paul Craig,0,53%,0%,0,0,0,7 , 13,21 , 28,0 , 1,3 , 6,4 , 7,0 , 0,4 , 8,3 , 5,0 , 0,1,00:03:19,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
371,Ricardo Ramos,0,33%,100%,0,3,0,40 , 120,48 , 129,3 , 3,23 , 90,8 , 17,9 , 13,37 , 117,1 , 1,2 , 2,Journey Newson,0,30%,0%,1,0,0,38 , 123,41 , 127,0 , 1,9 , 80,9 , 18,20 , 25,37 , 122,1 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Travis Metteer,http://ufcstats.com/fight-details/e0b323dae5bf4c90
372,Eryk Anders,1,73%,0%,0,0,0,11 , 15,13 , 17,0 , 0,11 , 15,0 , 0,0 , 0,5 , 8,2 , 3,4 , 4,Vinicius Moreira,0,66%,0%,0,0,0,2 , 3,2 , 3,0 , 5,0 , 0,1 , 2,1 , 1,2 , 3,0 , 0,0 , 0,1,00:01:18,3 Rnd (5-5-5),Vance Swerdan,http://ufcstats.com/fight-details/e0b323dae5bf4c90
373,Jared Gordon,0,60%,33%,0,5,2,48 , 79,171 , 218,2 , 6,43 , 72,4 , 6,1 , 1,17 , 32,8 , 14,23 , 33,Dan Moret,0,46%,100%,1,4,0,34 , 73,37 , 78,2 , 2,11 , 45,18 , 22,5 , 6,21 , 49,12 , 22,1 , 2,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e0b323dae5bf4c90
374,Dalcha Lungiambula,1,74%,66%,0,4,0,32 , 43,64 , 80,4 , 6,22 , 30,9 , 12,1 , 1,7 , 15,2 , 2,23 , 26,Dequan Townsend,0,43%,0%,0,0,0,13 , 30,32 , 50,0 , 0,8 , 23,4 , 6,1 , 1,8 , 25,2 , 2,3 , 3,3,00:00:42,3 Rnd (5-5-5),Travis Metteer,http://ufcstats.com/fight-details/e0b323dae5bf4c90
375,Emily Whitmire,0,28%,0%,0,0,1,7 , 25,18 , 37,0 , 0,4 , 21,3 , 4,0 , 0,4 , 21,2 , 2,1 , 2,Amanda Ribas,0,51%,40%,2,3,0,21 , 41,67 , 92,2 , 5,16 , 35,4 , 5,1 , 1,10 , 22,4 , 5,7 , 14,2,00:02:10,3 Rnd (5-5-5),Vance Swerdan,http://ufcstats.com/fight-details/e0b323dae5bf4c90
376,Maurice Greene,2,44%,0%,0,2,0,37 , 83,39 , 85,0 , 0,17 , 57,9 , 11,11 , 15,31 , 66,4 , 10,2 , 7,Junior Albini,0,43%,0%,0,0,0,19 , 44,22 , 47,0 , 0,10 , 30,7 , 11,2 , 3,17 , 40,2 , 4,0 , 0,1,00:03:38,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/e0b323dae5bf4c90
