,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
379,Rob Whiteford,1,54%,0%,0,1,0,20 , 37,22 , 39,0 , 1,14 , 29,4 , 6,2 , 2,14 , 29,1 , 1,5 , 7,Paul Redmond,0,35%,0%,0,0,0,11 , 31,11 , 31,0 , 0,10 , 28,0 , 2,1 , 1,11 , 29,0 , 2,0 , 0,1,00:03:04,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/3bb7210200d90d90
380,Marcus Brimage,0,52%,0%,0,0,0,9 , 17,9 , 17,0 , 0,4 , 12,4 , 4,1 , 1,9 , 17,0 , 0,0 , 0,Jimmie Rivera,1,55%,0%,0,0,0,15 , 27,15 , 27,0 , 0,10 , 20,3 , 5,2 , 2,14 , 26,0 , 0,1 , 1,1,00:01:29,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/9cbdbbc414d6dd83
381,Daniel Omielanczuk,1,75%,0%,0,0,0,15 , 20,15 , 20,0 , 0,14 , 19,0 , 0,1 , 1,14 , 18,0 , 0,1 , 2,Chris de la Rocha,0,8%,0%,0,0,0,1 , 12,1 , 12,0 , 0,1 , 11,0 , 0,0 , 1,1 , 12,0 , 0,0 , 0,1,00:00:48,3 Rnd (5-5-5),Grant Waterman,http://ufcstats.com/fight-details/2e12db181792090f
382,Frank Mir,1,43%,0%,0,0,0,16 , 37,16 , 37,0 , 0,15 , 36,1 , 1,0 , 0,8 , 18,7 , 17,1 , 2,Todd Duffee,0,37%,0%,0,0,0,9 , 24,9 , 24,0 , 0,8 , 22,1 , 2,0 , 0,7 , 21,2 , 3,0 , 0,1,00:01:13,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/3b83ec99accfd271
383,Josh Thomson,0,33%,16%,0,0,0,33 , 100,35 , 102,1 , 6,17 , 77,12 , 17,4 , 6,27 , 82,3 , 13,3 , 5,Tony Ferguson,1,55%,0%,2,0,1,83 , 149,101 , 167,0 , 1,51 , 91,15 , 37,17 , 21,58 , 121,4 , 4,21 , 24,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/c0e8095c91c39b06
384,Holly Holm,0,36%,100%,0,0,0,65 , 178,70 , 184,1 , 1,27 , 103,25 , 47,13 , 28,63 , 174,2 , 2,0 , 2,Marion Reneau,0,34%,0%,0,0,0,26 , 75,32 , 82,0 , 0,5 , 35,15 , 28,6 , 12,24 , 73,2 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/fd984e8a9e25c927
385,Scott Jorgensen,0,48%,50%,0,0,1,36 , 74,56 , 94,1 , 2,24 , 62,7 , 7,5 , 5,26 , 59,8 , 12,2 , 3,Manvel Gamburyan,1,44%,38%,2,0,0,42 , 95,65 , 128,5 , 13,26 , 72,8 , 11,8 , 12,31 , 74,6 , 9,5 , 12,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/ea967877dd4d6efb
386,Kevin Lee,0,32%,50%,1,1,0,9 , 28,9 , 28,1 , 2,4 , 20,5 , 8,0 , 0,8 , 27,1 , 1,0 , 0,James Moontasri,0,33%,0%,0,0,0,6 , 18,6 , 18,0 , 0,1 , 12,1 , 2,4 , 4,6 , 18,0 , 0,0 , 0,1,00:02:56,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/b8019af428c064ef
387,Alan Jouban,1,49%,100%,0,0,0,51 , 104,63 , 116,1 , 1,31 , 73,11 , 18,9 , 13,36 , 74,7 , 15,8 , 15,Matt Dwyer,1,24%,0%,0,0,0,29 , 117,34 , 122,0 , 1,23 , 98,4 , 15,2 , 4,22 , 101,6 , 11,1 , 5,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/464133df9ca19865
388,Sam Sicilia,0,29%,100%,4,2,0,12 , 41,33 , 66,2 , 2,10 , 35,1 , 5,1 , 1,3 , 27,3 , 7,6 , 7,Yaotzin Meza,0,48%,11%,1,1,0,18 , 37,39 , 60,1 , 9,10 , 25,3 , 3,5 , 9,16 , 35,2 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/541e5c7a87712fc2
389,Jessica Andrade,0,55%,75%,0,7,0,50 , 90,158 , 206,3 , 4,36 , 74,9 , 11,5 , 5,17 , 46,0 , 0,33 , 44,Sarah Moras,0,32%,0%,1,1,0,18 , 56,23 , 61,0 , 8,16 , 52,0 , 1,2 , 3,15 , 52,3 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/d447919ec1a9f34c
390,Rani Yahya,0,35%,36%,2,0,0,24 , 68,26 , 70,4 , 11,14 , 53,2 , 7,8 , 8,21 , 64,3 , 4,0 , 0,Masanori Kanehara,0,54%,0%,0,0,1,24 , 44,136 , 157,0 , 0,12 , 29,10 , 13,2 , 2,23 , 40,1 , 3,0 , 1,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/3100a4e29da974ad
391,Igor Araujo,0,47%,0%,0,0,0,39 , 82,48 , 92,0 , 3,11 , 37,14 , 27,14 , 18,34 , 70,5 , 12,0 , 0,Sean Strickland,1,42%,100%,2,1,0,71 , 169,87 , 188,3 , 3,61 , 156,6 , 8,4 , 5,32 , 100,17 , 30,22 , 39,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/5301d765d64f863e
392,Kevin Casey,0,47%,33%,0,2,1,41 , 86,64 , 111,1 , 3,26 , 60,5 , 14,10 , 12,25 , 67,1 , 1,15 , 18,Ildemar Alcantara,0,30%,0%,0,2,0,20 , 66,20 , 67,0 , 0,11 , 55,9 , 11,0 , 0,17 , 63,2 , 2,1 , 1,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/a16d8d0cc93372c4
393,Andrew Craig,0,20%,0%,0,0,0,20 , 97,24 , 101,0 , 0,12 , 84,2 , 7,6 , 6,15 , 91,5 , 6,0 , 0,Lyman Good,1,51%,0%,0,1,0,55 , 106,64 , 115,0 , 0,41 , 88,7 , 10,7 , 8,42 , 89,4 , 4,9 , 13,2,00:03:37,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/c3b733bf084c2cd0
394,Jake Ellenberger,1,35%,0%,0,0,0,5 , 14,14 , 23,0 , 1,4 , 12,1 , 1,0 , 1,1 , 7,4 , 7,0 , 0,Stephen Thompson,2,57%,33%,0,1,0,20 , 35,29 , 47,1 , 3,17 , 29,2 , 5,1 , 1,12 , 22,1 , 3,7 , 10,1,00:04:29,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/54a15700ab185420
395,Kamaru Usman,0,57%,75%,1,5,0,15 , 26,31 , 43,6 , 8,10 , 21,5 , 5,0 , 0,4 , 9,4 , 4,7 , 13,Hayder Hassan,0,27%,0%,0,0,0,3 , 11,7 , 15,0 , 0,3 , 10,0 , 1,0 , 0,1 , 8,2 , 3,0 , 0,2,00:01:19,3 Rnd   OT (5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/d4e3baff532df842
396,Michael Graves,0,60%,70%,0,4,1,27 , 45,53 , 72,7 , 10,22 , 35,3 , 6,2 , 4,12 , 22,7 , 13,8 , 10,Vicente Luque,0,49%,0%,1,0,0,28 , 57,50 , 79,0 , 0,13 , 35,12 , 18,3 , 4,16 , 40,3 , 4,9 , 13,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/43b9e58ebf4a75ea
397,Jorge Masvidal,1,52%,0%,0,0,0,12 , 23,14 , 25,0 , 0,8 , 17,3 , 4,1 , 2,5 , 15,3 , 4,4 , 4,Cezar Ferreira,0,38%,33%,0,1,0,7 , 18,9 , 20,1 , 3,5 , 10,2 , 6,0 , 2,6 , 16,1 , 2,0 , 0,1,00:04:22,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/11aac355349ecc94
398,Angela Magana,0,33%,100%,1,0,0,8 , 24,19 , 36,1 , 1,3 , 17,2 , 4,3 , 3,6 , 21,2 , 3,0 , 0,Michelle Waterson,0,78%,100%,4,9,0,47 , 60,102 , 120,3 , 3,25 , 37,15 , 16,7 , 7,25 , 33,9 , 9,13 , 18,3,00:02:38,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/95233ca23cdb02e6
399,Maximo Blanco,1,57%,0%,0,0,0,4 , 7,4 , 7,0 , 0,3 , 6,1 , 1,0 , 0,4 , 7,0 , 0,0 , 0,Mike de la Torre,0,20%,0%,0,0,0,1 , 5,1 , 5,0 , 0,0 , 3,1 , 2,0 , 0,1 , 5,0 , 0,0 , 0,1,00:00:16,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/8410fb6d495a2cc2
400,Josh Samman,0,63%,0%,1,1,0,12 , 19,21 , 28,0 , 0,3 , 6,3 , 7,6 , 6,12 , 19,0 , 0,0 , 0,Caio Magalhaes,0,37%,0%,0,0,0,3 , 8,5 , 10,0 , 0,3 , 7,0 , 0,0 , 1,3 , 8,0 , 0,0 , 0,1,00:02:52,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/b823aa523c9618b5
401,Russell Doane,1,50%,50%,3,6,2,13 , 26,34 , 51,1 , 2,10 , 21,3 , 5,0 , 0,3 , 13,6 , 9,4 , 4,Jerrod Sanders,0,68%,37%,3,8,1,15 , 22,47 , 57,3 , 8,10 , 16,5 , 5,0 , 1,5 , 11,4 , 5,6 , 6,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/c8ec30a470f08748
402,Dan Miller,0,42%,0%,1,0,0,25 , 59,29 , 63,0 , 1,10 , 43,13 , 14,2 , 2,13 , 46,12 , 13,0 , 0,Trevor Smith,0,67%,33%,0,2,0,51 , 76,149 , 180,1 , 3,41 , 66,9 , 9,1 , 1,15 , 33,9 , 11,27 , 32,3,00:05:00,3 Rnd (5-5-5),Kim Winslow,http://ufcstats.com/fight-details/44e3a7b4f4c7d95d
403,George Sullivan,0,56%,100%,3,2,1,54 , 96,103 , 145,2 , 2,29 , 65,18 , 22,7 , 9,21 , 51,10 , 10,23 , 35,Dominic Waters,0,24%,100%,0,4,0,13 , 53,32 , 72,5 , 5,12 , 51,1 , 1,0 , 1,10 , 49,1 , 2,2 , 2,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/b2eccc1b75633d3d
404,Darrell Montague,0,30%,0%,0,0,0,4 , 13,4 , 13,0 , 1,0 , 9,2 , 2,2 , 2,4 , 13,0 , 0,0 , 0,Willie Gates,1,57%,0%,0,0,0,19 , 33,21 , 35,0 , 0,15 , 28,3 , 4,1 , 1,9 , 22,0 , 0,10 , 11,1,00:01:36,3 Rnd (5-5-5),Kim Winslow,http://ufcstats.com/fight-details/96740aa476055413
405,Chad Mendes,0,64%,57%,0,2,0,31 , 48,36 , 53,4 , 7,28 , 45,1 , 1,2 , 2,14 , 25,1 , 3,16 , 20,Conor McGregor,1,50%,0%,0,0,0,46 , 92,74 , 120,0 , 0,31 , 62,15 , 30,0 , 0,39 , 84,0 , 0,7 , 8,2,00:04:57,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/70290140b6a8e038
406,Robbie Lawler,1,44%,0%,0,0,0,70 , 156,76 , 163,0 , 0,68 , 149,1 , 6,1 , 1,65 , 144,3 , 9,2 , 3,Rory MacDonald,0,38%,0%,0,0,0,86 , 222,87 , 223,0 , 4,70 , 189,13 , 29,3 , 4,71 , 200,15 , 22,0 , 0,5,00:01:00,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/ecb4534c0066c5f3
407,Dennis Bermudez,0,42%,16%,0,1,0,35 , 82,66 , 116,1 , 6,23 , 64,4 , 8,8 , 10,27 , 67,4 , 11,4 , 4,Jeremy Stephens,2,52%,0%,0,0,0,38 , 73,39 , 74,0 , 2,26 , 56,4 , 5,8 , 12,22 , 53,9 , 12,7 , 8,3,00:00:32,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/4d3cbc7608c8958e
408,Gunnar Nelson,1,75%,0%,1,3,0,6 , 8,20 , 24,0 , 0,6 , 7,0 , 1,0 , 0,4 , 5,0 , 1,2 , 2,Brandon Thatch,0,57%,0%,0,0,0,8 , 14,8 , 14,0 , 0,0 , 5,3 , 3,5 , 6,5 , 11,3 , 3,0 , 0,1,00:02:54,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/4b997af9fb321123
409,Brad Pickett,1,36%,0%,0,0,0,20 , 55,20 , 55,0 , 1,17 , 48,1 , 2,2 , 5,16 , 50,3 , 3,1 , 2,Thomas Almeida,1,43%,0%,0,0,0,24 , 55,24 , 55,0 , 0,17 , 45,4 , 7,3 , 3,23 , 54,1 , 1,0 , 0,2,00:00:29,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/a9d8ddb49dbe414b
410,Matt Brown,0,67%,100%,1,0,0,25 , 37,26 , 38,1 , 1,18 , 30,6 , 6,1 , 1,16 , 28,8 , 8,1 , 1,Tim Means,0,40%,0%,0,0,0,16 , 40,24 , 48,0 , 2,13 , 32,3 , 8,0 , 0,14 , 36,2 , 4,0 , 0,1,00:04:44,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/c4a7f7d8eb8fe484
411,Mike Swick,0,20%,0%,0,0,0,19 , 94,45 , 124,0 , 0,14 , 85,4 , 7,1 , 2,18 , 91,1 , 3,0 , 0,Alex Garcia,0,23%,100%,0,5,0,24 , 102,55 , 136,5 , 5,22 , 97,2 , 5,0 , 0,17 , 90,2 , 2,5 , 10,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/824368db1ed8191f
412,Cathal Pendred,0,51%,0%,1,0,0,45 , 87,62 , 104,0 , 2,11 , 44,20 , 26,14 , 17,24 , 62,21 , 25,0 , 0,John Howard,0,54%,0%,0,0,0,48 , 88,78 , 119,0 , 1,35 , 71,5 , 8,8 , 9,31 , 60,16 , 27,1 , 1,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/2c5d329bdf182468
413,Cody Garbrandt,1,40%,50%,0,3,0,64 , 158,68 , 162,3 , 6,57 , 147,4 , 5,3 , 6,55 , 142,3 , 4,6 , 12,Henry Briones,0,33%,0%,0,0,0,35 , 106,38 , 109,0 , 0,22 , 77,11 , 22,2 , 7,33 , 100,2 , 6,0 , 0,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/8c8c2499d89da07c
414,Neil Seery,1,48%,0%,3,0,0,21 , 43,92 , 121,0 , 0,19 , 41,1 , 1,1 , 1,8 , 27,6 , 8,7 , 8,Louis Smolka,0,51%,60%,5,9,0,23 , 45,36 , 58,6 , 10,12 , 33,11 , 12,0 , 0,9 , 26,8 , 9,6 , 10,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/9f56b3c053c44060
415,Yosdenis Cedeno,0,34%,0%,1,0,2,26 , 76,66 , 116,0 , 0,6 , 47,2 , 10,18 , 19,26 , 74,0 , 0,0 , 2,Cody Pfister,0,15%,71%,0,5,0,15 , 98,70 , 158,5 , 7,13 , 91,2 , 6,0 , 1,13 , 96,2 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/b90eded8d6b65e8f
416,Lyoto Machida,0,48%,0%,0,0,0,31 , 64,31 , 64,0 , 0,6 , 27,11 , 20,14 , 17,31 , 63,0 , 1,0 , 0,Yoel Romero,0,60%,50%,0,1,0,42 , 70,44 , 72,1 , 2,16 , 31,9 , 18,17 , 21,35 , 63,1 , 1,6 , 6,3,00:01:38,5 Rnd (5-5-5-5-5),John McCarthy,http://ufcstats.com/fight-details/42d09ca167ecae07
417,Santiago Ponzinibbio,0,32%,0%,0,0,0,33 , 101,36 , 104,0 , 3,19 , 82,8 , 13,6 , 6,31 , 97,2 , 4,0 , 0,Lorenz Larkin,1,55%,0%,0,1,0,64 , 115,71 , 122,0 , 0,41 , 88,11 , 15,12 , 12,48 , 95,5 , 6,11 , 14,2,00:03:07,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/87b0475688168a42
418,Antonio Carlos Junior,0,51%,50%,1,4,0,40 , 78,76 , 119,4 , 8,27 , 62,12 , 15,1 , 1,24 , 61,6 , 6,10 , 11,Eddie Gordon,0,26%,0%,0,0,0,12 , 45,39 , 75,0 , 1,10 , 42,1 , 2,1 , 1,11 , 44,0 , 0,1 , 1,3,00:04:37,3 Rnd (5-5-5),Jorge Alonso,http://ufcstats.com/fight-details/5b51610a9c8c88ef
419,Thiago Santos,1,75%,0%,0,0,0,3 , 4,3 , 4,0 , 0,1 , 2,1 , 1,1 , 1,3 , 4,0 , 0,0 , 0,Steve Bosse,0,0%,0%,0,0,0,0 , 1,0 , 1,0 , 0,0 , 1,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,1,00:00:29,3 Rnd (5-5-5),James Warring,http://ufcstats.com/fight-details/7ad6511fb5fb28a4
420,Hacran Dias,0,51%,30%,1,1,0,17 , 33,30 , 49,3 , 10,4 , 20,7 , 7,6 , 6,17 , 33,0 , 0,0 , 0,Levan Makashvili,0,56%,25%,0,1,0,37 , 65,66 , 96,2 , 8,16 , 40,9 , 12,12 , 13,24 , 46,6 , 9,7 , 10,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/72d6996a60856b5f
421,Alex Oliveira,0,33%,31%,2,6,0,11 , 33,33 , 60,5 , 16,7 , 25,0 , 2,4 , 6,5 , 21,4 , 8,2 , 4,Joe Merritt,0,58%,0%,0,1,3,23 , 39,34 , 50,0 , 2,16 , 30,3 , 4,4 , 5,4 , 18,8 , 8,11 , 13,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/fd80d6d9f4e54387
422,Leandro Silva,0,58%,37%,0,3,0,28 , 48,55 , 76,3 , 8,15 , 29,8 , 12,5 , 7,22 , 41,6 , 7,0 , 0,Lewis Gonzalez,0,37%,33%,0,2,1,21 , 56,53 , 93,2 , 6,10 , 40,6 , 10,5 , 6,8 , 35,8 , 13,5 , 8,3,00:05:00,3 Rnd (5-5-5),Jorge Alonso,http://ufcstats.com/fight-details/babfd62f1d4a43a8
423,Steve Montgomery,0,32%,0%,0,0,0,9 , 28,13 , 32,0 , 0,7 , 26,2 , 2,0 , 0,8 , 24,1 , 4,0 , 0,Tony Sims,1,52%,0%,0,0,0,10 , 19,12 , 21,0 , 1,8 , 17,2 , 2,0 , 0,6 , 13,1 , 3,3 , 3,1,00:02:43,3 Rnd (5-5-5),James Warring,http://ufcstats.com/fight-details/665e9a25c5d8c17f
424,Danny Martinez,0,32%,0%,0,0,0,59 , 184,62 , 188,0 , 0,35 , 149,24 , 35,0 , 0,45 , 159,14 , 25,0 , 0,Sirwan Kakai,1,35%,50%,0,1,0,52 , 146,85 , 179,5 , 10,48 , 139,4 , 7,0 , 0,32 , 118,17 , 25,3 , 3,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/913d6763b570d060
425,Joanna Jedrzejczyk,0,61%,0%,0,0,0,126 , 204,162 , 247,0 , 0,81 , 155,18 , 22,27 , 27,96 , 160,24 , 35,6 , 9,Jessica Penne,0,28%,0%,0,0,0,25 , 88,28 , 91,0 , 11,13 , 69,7 , 14,5 , 5,24 , 85,1 , 3,0 , 0,3,00:04:22,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/2f0cbf0502173a79
426,Dennis Siver,0,36%,0%,1,0,0,22 , 60,90 , 137,0 , 0,10 , 45,4 , 5,8 , 10,20 , 58,2 , 2,0 , 0,Tatsuya Kawajiri,0,56%,28%,0,5,0,22 , 39,47 , 68,4 , 14,15 , 31,6 , 7,1 , 1,17 , 34,0 , 0,5 , 5,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/c1322d09e8b6efca
427,Peter Sobotta,0,46%,100%,1,2,0,6 , 13,7 , 14,2 , 2,2 , 9,2 , 2,2 , 2,6 , 13,0 , 0,0 , 0,Steve Kennedy,0,25%,0%,0,0,0,3 , 12,3 , 12,0 , 1,1 , 7,0 , 2,2 , 3,3 , 12,0 , 0,0 , 0,1,00:02:57,3 Rnd (5-5-5),Wolf Menninger,http://ufcstats.com/fight-details/008d0158831dcbd4
428,Nick Hein,0,42%,33%,0,1,0,54 , 126,64 , 137,1 , 3,37 , 104,8 , 11,9 , 11,51 , 118,3 , 8,0 , 0,Lukasz Sajewski,0,30%,0%,0,0,0,26 , 86,37 , 97,0 , 1,17 , 67,5 , 12,4 , 7,25 , 83,1 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/951ccd0041bd1700
429,Makwan Amirkhani,0,0%,100%,2,1,0,0 , 0,0 , 0,1 , 1,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,Masio Fullen,0,100%,0%,0,0,0,1 , 1,1 , 1,0 , 0,0 , 0,1 , 1,0 , 0,1 , 1,0 , 0,0 , 0,1,00:01:41,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/447462bc8e540f10
430,Mairbek Taisumov,1,53%,0%,0,0,0,23 , 43,24 , 44,0 , 0,15 , 34,7 , 8,1 , 1,14 , 29,1 , 1,8 , 13,Alan Patrick,0,44%,0%,0,0,0,17 , 38,17 , 38,0 , 7,5 , 24,8 , 10,4 , 4,15 , 35,2 , 3,0 , 0,2,00:01:30,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/0b98d84a2795f7f8
431,Alan Omer,0,53%,50%,0,2,0,35 , 66,85 , 125,2 , 4,27 , 54,5 , 8,3 , 4,20 , 45,9 , 15,6 , 6,Arnold Allen,0,30%,25%,1,0,0,23 , 75,33 , 86,1 , 4,20 , 67,3 , 8,0 , 0,18 , 65,1 , 6,4 , 4,3,00:01:41,3 Rnd (5-5-5),Wolf Menninger,http://ufcstats.com/fight-details/cd7fd3f034717d3c
432,Niklas Backstrom,0,35%,80%,1,4,1,11 , 31,23 , 46,4 , 5,5 , 19,5 , 11,1 , 1,8 , 26,3 , 5,0 , 0,Noad Lahat,0,62%,33%,1,4,3,62 , 100,105 , 148,1 , 3,49 , 82,9 , 13,4 , 5,19 , 40,25 , 34,18 , 26,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/7045f8c1d5f6abff
433,Scott Askham,2,68%,0%,0,0,0,11 , 16,12 , 17,0 , 1,7 , 11,2 , 3,2 , 2,7 , 8,3 , 7,1 , 1,Antonio Dos Santos,0,52%,0%,0,0,0,11 , 21,13 , 24,0 , 1,9 , 18,0 , 1,2 , 2,6 , 12,5 , 9,0 , 0,1,00:02:52,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/e00da416750f75a9
434,Piotr Hallmann,0,56%,66%,0,0,0,29 , 51,99 , 127,2 , 3,16 , 32,7 , 12,6 , 7,14 , 24,9 , 19,6 , 8,Magomed Mustafaev,0,43%,0%,0,0,0,18 , 41,23 , 47,0 , 3,13 , 35,2 , 3,3 , 3,12 , 28,6 , 13,0 , 0,2,00:03:24,3 Rnd (5-5-5),Kevin Sataki,http://ufcstats.com/fight-details/08cbd4c521831adf
435,Taylor Lapilus,1,51%,0%,0,0,0,31 , 60,68 , 99,0 , 1,24 , 51,5 , 7,2 , 2,10 , 31,15 , 19,6 , 10,Ulka Sasaki,0,39%,16%,0,0,0,16 , 41,18 , 43,1 , 6,3 , 20,3 , 5,10 , 16,15 , 39,1 , 2,0 , 0,2,00:01:26,3 Rnd (5-5-5),Wolf Menninger,http://ufcstats.com/fight-details/312c742e614f8993
436,Cain Velasquez,0,52%,80%,0,1,0,88 , 169,117 , 201,4 , 5,54 , 128,6 , 8,28 , 33,65 , 135,23 , 34,0 , 0,Fabricio Werdum,0,55%,33%,1,0,0,96 , 174,101 , 180,1 , 3,79 , 150,12 , 19,5 , 5,79 , 149,17 , 25,0 , 0,3,00:02:13,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/93f1b09aa792405e
437,Gilbert Melendez,0,28%,0%,0,0,0,37 , 129,93 , 187,0 , 1,33 , 119,4 , 10,0 , 0,36 , 123,1 , 6,0 , 0,Eddie Alvarez,0,48%,27%,0,0,0,31 , 64,43 , 79,3 , 11,16 , 47,8 , 10,7 , 7,29 , 61,2 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/fd776d7b554a85d0
438,Kelvin Gastelum,0,53%,50%,0,2,0,59 , 110,126 , 188,1 , 2,41 , 87,12 , 17,6 , 6,39 , 83,7 , 11,13 , 16,Nate Marquardt,0,36%,0%,0,0,0,18 , 49,24 , 57,0 , 2,8 , 37,10 , 12,0 , 0,16 , 43,2 , 4,0 , 2,2,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/dc93921bd9342341
439,Yair Rodriguez,0,56%,100%,2,1,2,56 , 100,97 , 149,1 , 1,33 , 74,10 , 12,13 , 14,39 , 79,4 , 4,13 , 17,Charles Rosa,0,49%,35%,0,4,0,39 , 79,67 , 117,5 , 14,30 , 67,3 , 5,6 , 7,23 , 51,0 , 1,16 , 27,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/243e5e9b6678f303
440,Tecia Torres,0,40%,16%,0,4,0,32 , 80,86 , 144,2 , 12,14 , 56,10 , 15,8 , 9,22 , 63,9 , 13,1 , 4,Angela Hill,0,39%,0%,0,0,0,27 , 68,66 , 110,0 , 0,16 , 50,8 , 15,3 , 3,16 , 52,11 , 15,0 , 1,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/3b6dfd089301d16e
441,Henry Cejudo,0,43%,6%,0,0,0,62 , 143,133 , 219,1 , 15,39 , 112,21 , 29,2 , 2,47 , 115,15 , 26,0 , 2,Chico Camus,0,33%,0%,0,0,0,48 , 144,59 , 157,0 , 1,39 , 133,9 , 11,0 , 0,38 , 126,9 , 17,1 , 1,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/28c33e9353dac666
442,Efrain Escudero,0,100%,0%,1,0,0,1 , 1,1 , 1,0 , 0,0 , 0,0 , 0,1 , 1,1 , 1,0 , 0,0 , 0,Drew Dober,0,0%,0%,0,0,0,0 , 3,0 , 3,0 , 0,0 , 3,0 , 0,0 , 0,0 , 3,0 , 0,0 , 0,1,00:00:54,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/47e8726b301f3f32
