,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
318,Mackenzie Dern,1,46%,0%,1,3,0,15 , 32,16 , 33,0 , 0,14 , 30,1 , 2,0 , 0,9 , 24,0 , 0,6 , 8,Amanda Cooper,0,24%,0%,0,0,0,6 , 25,6 , 25,0 , 0,5 , 24,0 , 0,1 , 1,6 , 25,0 , 0,0 , 0,1,00:02:27,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/7ec70261afdecda8
319,John Lineker,2,43%,0%,1,0,0,102 , 233,113 , 244,0 , 0,65 , 173,31 , 49,6 , 11,89 , 211,7 , 12,6 , 10,Brian Kelleher,0,36%,16%,0,0,0,50 , 137,58 , 147,1 , 6,41 , 112,6 , 19,3 , 6,46 , 132,3 , 4,1 , 1,3,00:03:43,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/b152646345037056
320,Vitor Belfort,0,16%,0%,0,0,0,2 , 12,2 , 12,0 , 0,2 , 11,0 , 1,0 , 0,2 , 12,0 , 0,0 , 0,Lyoto Machida,1,50%,0%,0,0,0,11 , 22,11 , 22,0 , 0,2 , 8,7 , 11,2 , 3,11 , 22,0 , 0,0 , 0,2,00:01:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/7072a324a82c4297
321,Cezar Ferreira,0,83%,66%,1,3,0,5 , 6,14 , 16,2 , 3,4 , 5,1 , 1,0 , 0,1 , 1,0 , 0,4 , 5,Karl Roberson,0,66%,0%,0,0,0,4 , 6,20 , 26,0 , 0,3 , 5,0 , 0,1 , 1,1 , 3,2 , 2,1 , 1,1,00:04:45,3 Rnd (5-5-5),Fernando Portella,http://ufcstats.com/fight-details/c8fdd3f7178fbfa4
322,Aleksei Oleinik,0,58%,0%,1,0,0,10 , 17,10 , 17,0 , 3,6 , 12,2 , 3,2 , 2,10 , 17,0 , 0,0 , 0,Junior Albini,0,66%,100%,0,1,0,10 , 15,10 , 15,1 , 1,7 , 11,2 , 3,1 , 1,9 , 13,1 , 2,0 , 0,1,00:01:45,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/3dcb1a7b081afbe1
323,Davi Ramos,0,50%,100%,1,2,0,6 , 12,13 , 21,1 , 1,5 , 9,1 , 3,0 , 0,5 , 11,0 , 0,1 , 1,Nick Hein,0,16%,0%,0,0,0,1 , 6,1 , 6,0 , 0,1 , 6,0 , 0,0 , 0,1 , 6,0 , 0,0 , 0,1,00:04:15,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/5ea39e0fc3b64e83
324,Elizeu Zaleski dos Santos,1,25%,0%,0,0,0,15 , 58,18 , 63,0 , 1,9 , 41,2 , 8,4 , 9,9 , 45,0 , 0,6 , 13,Sean Strickland,0,38%,0%,0,0,0,14 , 36,14 , 36,0 , 0,13 , 35,0 , 0,1 , 1,13 , 35,1 , 1,0 , 0,1,00:03:40,3 Rnd (5-5-5),Fernando Portella,http://ufcstats.com/fight-details/6b325792b8fb1f46
325,Warlley Alves,0,58%,0%,0,0,0,29 , 50,54 , 78,0 , 1,7 , 20,12 , 19,10 , 11,10 , 28,19 , 22,0 , 0,Sultan Aliev,0,42%,33%,0,0,0,12 , 28,14 , 30,1 , 3,10 , 24,2 , 4,0 , 0,7 , 21,5 , 7,0 , 0,2,00:05:00,3 Rnd (5-5-5),Osiris Maia,http://ufcstats.com/fight-details/25da6035f591c245
326,Thales Leites,0,64%,33%,3,4,0,11 , 17,20 , 27,3 , 9,5 , 11,1 , 1,5 , 5,6 , 9,1 , 1,4 , 7,Jack Hermansson,0,62%,100%,1,1,0,35 , 56,49 , 71,3 , 3,25 , 43,4 , 6,6 , 7,14 , 30,2 , 2,19 , 24,3,00:02:10,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/014f7dc96c90c199
327,Alberto Mina,0,14%,20%,0,0,0,12 , 82,16 , 87,1 , 5,5 , 65,3 , 11,4 , 6,11 , 79,1 , 2,0 , 1,Ramazan Emeev,0,46%,50%,0,0,0,39 , 84,54 , 100,3 , 6,28 , 67,8 , 14,3 , 3,24 , 57,4 , 9,11 , 18,3,00:05:00,3 Rnd (5-5-5),Eduardo Herdy,http://ufcstats.com/fight-details/53d6a7634c7fc036
328,Markus Perez,0,100%,100%,2,4,0,4 , 4,13 , 16,1 , 1,3 , 3,1 , 1,0 , 0,0 , 0,1 , 1,3 , 3,James Bochnovic,0,50%,0%,0,0,0,3 , 6,4 , 8,0 , 1,1 , 3,2 , 3,0 , 0,1 , 3,1 , 2,1 , 1,1,00:04:28,3 Rnd (5-5-5),Fernando Portella,http://ufcstats.com/fight-details/5f1a828f8d4c3b01
329,Edson Barboza,0,48%,0%,0,0,0,51 , 106,64 , 119,0 , 1,26 , 73,20 , 26,5 , 7,47 , 102,2 , 2,2 , 2,Kevin Lee,0,58%,44%,0,11,0,142 , 241,233 , 344,4 , 9,138 , 236,3 , 4,1 , 1,46 , 122,0 , 0,96 , 119,5,00:02:18,5 Rnd (5-5-5-5-5),Keith Peterson,http://ufcstats.com/fight-details/dbb0ca0198ac514a
330,Frankie Edgar,0,42%,0%,0,0,0,58 , 136,60 , 139,0 , 8,33 , 106,6 , 10,19 , 20,52 , 126,6 , 10,0 , 0,Cub Swanson,0,36%,0%,0,0,0,48 , 130,50 , 132,0 , 0,32 , 110,11 , 15,5 , 5,42 , 122,6 , 8,0 , 0,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/6d8ce1abde550bc6
331,Justin Willis,1,69%,50%,0,1,0,76 , 109,118 , 153,1 , 2,68 , 101,8 , 8,0 , 0,53 , 82,6 , 7,17 , 20,Chase Sherman,0,50%,0%,0,0,0,69 , 137,112 , 180,0 , 0,34 , 90,24 , 33,11 , 14,53 , 120,15 , 16,1 , 1,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/bef2a2e68fb4dfa8
332,David Branch,1,33%,0%,0,1,0,5 , 15,5 , 15,0 , 1,5 , 14,0 , 1,0 , 0,1 , 11,0 , 0,4 , 4,Thiago Santos,0,48%,0%,0,0,0,14 , 29,14 , 29,0 , 0,4 , 17,2 , 3,8 , 9,14 , 29,0 , 0,0 , 0,1,00:02:30,3 Rnd (5-5-5),Gary Copeland,http://ufcstats.com/fight-details/62aab95c866a9c5b
333,Aljamain Sterling,0,58%,33%,0,2,1,89 , 152,117 , 181,3 , 9,40 , 88,37 , 51,12 , 13,53 , 103,26 , 32,10 , 17,Brett Johns,0,30%,20%,0,1,0,27 , 89,56 , 119,1 , 5,23 , 79,4 , 8,0 , 2,17 , 76,10 , 13,0 , 0,3,00:05:00,3 Rnd (5-5-5),Liam Kerrigan,http://ufcstats.com/fight-details/6dd0874dec826397
334,Jim Miller,0,50%,50%,0,0,0,10 , 20,13 , 23,1 , 2,6 , 16,2 , 2,2 , 2,8 , 17,2 , 3,0 , 0,Dan Hooker,1,54%,0%,0,0,0,24 , 44,24 , 44,0 , 0,15 , 33,4 , 4,5 , 7,23 , 43,0 , 0,1 , 1,1,00:03:00,3 Rnd (5-5-5),Gary Copeland,http://ufcstats.com/fight-details/0f88658e787815c8
335,Ryan LaFlare,0,50%,16%,0,1,1,24 , 48,47 , 71,1 , 6,5 , 27,17 , 19,2 , 2,17 , 38,3 , 6,4 , 4,Alex Garcia,0,20%,71%,0,1,0,11 , 54,21 , 66,5 , 7,6 , 46,4 , 7,1 , 1,7 , 46,3 , 7,1 , 1,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/ef86720364837f68
336,Merab Dvalishvili,1,29%,27%,0,0,0,61 , 210,82 , 233,6 , 22,42 , 185,8 , 12,11 , 13,56 , 194,5 , 15,0 , 1,Ricky Simon,0,33%,28%,1,2,1,34 , 103,38 , 108,2 , 7,25 , 91,6 , 9,3 , 3,28 , 95,5 , 7,1 , 1,3,00:05:00,3 Rnd (5-5-5),Liam Kerrigan,http://ufcstats.com/fight-details/a017d5806eaa6018
337,Siyar Bahadurzada,1,51%,100%,0,0,0,33 , 64,61 , 94,1 , 1,20 , 51,9 , 9,4 , 4,24 , 52,2 , 3,7 , 9,Luan Chagas,0,29%,0%,0,1,1,11 , 37,31 , 58,0 , 1,7 , 26,1 , 6,3 , 5,9 , 34,1 , 1,1 , 2,2,00:02:40,3 Rnd (5-5-5),Gary Copeland,http://ufcstats.com/fight-details/dbed6292db8b0212
338,Corey Anderson,0,53%,92%,0,6,0,64 , 119,99 , 162,12 , 13,56 , 107,6 , 10,2 , 2,38 , 85,16 , 22,10 , 12,Patrick Cummins,0,31%,0%,0,0,0,31 , 99,44 , 113,0 , 1,24 , 85,6 , 12,1 , 2,18 , 79,12 , 19,1 , 1,3,00:05:00,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/a22add1024153ddb
339,Anthony Rocco Martin,0,42%,0%,2,1,1,56 , 133,65 , 142,0 , 0,48 , 124,5 , 6,3 , 3,49 , 121,4 , 9,3 , 3,Keita Nakamura,0,28%,40%,0,0,0,24 , 83,26 , 85,2 , 5,16 , 70,6 , 9,2 , 4,23 , 82,1 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Liam Kerrigan,http://ufcstats.com/fight-details/d2b5ce5548b71668
340,Dustin Poirier,0,49%,0%,0,0,0,174 , 351,179 , 357,0 , 5,142 , 314,21 , 26,11 , 11,162 , 338,12 , 13,0 , 0,Justin Gaethje,0,54%,0%,0,0,0,115 , 212,116 , 213,0 , 0,56 , 143,9 , 12,50 , 57,98 , 194,17 , 18,0 , 0,4,00:00:33,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/bfae2fb50efbdb0f
341,Carlos Condit,0,66%,100%,1,2,1,12 , 18,42 , 49,1 , 1,6 , 12,2 , 2,4 , 4,6 , 11,0 , 0,6 , 7,Alex Oliveira,0,39%,100%,1,4,0,9 , 23,22 , 37,3 , 3,8 , 22,1 , 1,0 , 0,1 , 8,0 , 0,8 , 15,2,00:03:17,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/e18a8b333529cc09
342,Israel Adesanya,0,46%,0%,0,0,0,57 , 123,67 , 134,0 , 1,31 , 92,11 , 12,15 , 19,57 , 123,0 , 0,0 , 0,Marvin Vettori,0,29%,33%,0,1,0,46 , 154,60 , 169,2 , 6,20 , 122,7 , 8,19 , 24,44 , 152,2 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/b8b9a8e504d51ba5
343,Michelle Waterson,0,72%,75%,0,0,0,61 , 84,77 , 103,3 , 4,30 , 49,13 , 15,18 , 20,41 , 61,6 , 7,14 , 16,Cortney Casey,0,37%,0%,3,1,0,36 , 96,64 , 126,0 , 1,22 , 79,7 , 8,7 , 9,22 , 82,9 , 9,5 , 5,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/57d05d28e3fbee4f
344,Tim Boetsch,0,38%,0%,0,0,0,7 , 18,13 , 24,0 , 0,4 , 14,1 , 2,2 , 2,7 , 18,0 , 0,0 , 0,Antonio Carlos Junior,0,64%,50%,1,1,0,31 , 48,35 , 52,1 , 2,23 , 40,4 , 4,4 , 4,20 , 34,2 , 2,9 , 12,1,00:04:28,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/5164f1c4103616fd
345,Muslim Salikhov,1,52%,0%,0,0,0,25 , 48,26 , 49,0 , 2,10 , 32,8 , 8,7 , 8,22 , 44,0 , 1,3 , 3,Ricky Rainey,0,43%,0%,0,0,0,19 , 44,21 , 46,0 , 1,6 , 26,6 , 7,7 , 11,15 , 34,4 , 10,0 , 0,2,00:04:12,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/17c53d93d549cb03
346,Wilson Reis,0,19%,50%,0,8,0,12 , 61,61 , 127,8 , 16,6 , 52,1 , 4,5 , 5,12 , 61,0 , 0,0 , 0,John Moraga,0,50%,0%,1,1,2,46 , 91,69 , 116,0 , 0,30 , 73,12 , 14,4 , 4,34 , 76,6 , 7,6 , 8,3,00:05:00,3 Rnd (5-5-5),Nic Jones,http://ufcstats.com/fight-details/15aee8ad5d9e9d58
347,Krzysztof Jotko,0,32%,0%,0,0,0,24 , 74,40 , 90,0 , 3,18 , 62,3 , 6,3 , 6,13 , 55,11 , 19,0 , 0,Brad Tavares,1,47%,0%,0,0,0,46 , 96,62 , 115,0 , 1,23 , 64,6 , 15,17 , 17,33 , 76,7 , 10,6 , 10,3,00:02:16,3 Rnd (5-5-5),Al Guinee,http://ufcstats.com/fight-details/01c9acf719298187
348,Gilbert Burns,1,47%,100%,0,2,0,31 , 65,39 , 74,2 , 2,22 , 55,8 , 9,1 , 1,28 , 57,1 , 2,2 , 6,Dan Moret,0,34%,0%,0,0,0,20 , 58,20 , 58,0 , 0,10 , 43,4 , 9,6 , 6,19 , 57,1 , 1,0 , 0,2,00:00:59,3 Rnd (5-5-5),Nic Jones,http://ufcstats.com/fight-details/59363451049c929d
349,Shana Dobson,0,33%,25%,0,0,0,68 , 206,74 , 213,1 , 4,34 , 158,23 , 36,11 , 12,62 , 198,6 , 8,0 , 0,Lauren Mueller,0,37%,100%,0,1,0,58 , 156,70 , 171,2 , 2,31 , 119,20 , 29,7 , 8,54 , 147,4 , 7,0 , 2,3,00:05:00,3 Rnd (5-5-5),,http://ufcstats.com/fight-details/85060e6e71ed14e4
350,Dhiego Lima,0,45%,0%,0,0,0,11 , 24,17 , 31,0 , 0,6 , 16,3 , 6,2 , 2,6 , 19,3 , 3,2 , 2,Yushin Okami,0,78%,46%,0,6,0,15 , 19,57 , 66,6 , 13,14 , 18,0 , 0,1 , 1,2 , 3,0 , 0,13 , 16,3,00:05:00,3 Rnd (5-5-5),Nic Jones,http://ufcstats.com/fight-details/418a7100e490e791
351,Arjan Bhullar,0,50%,66%,0,1,0,9 , 18,42 , 60,2 , 3,9 , 18,0 , 0,0 , 0,5 , 11,1 , 1,3 , 6,Adam Wieczorek,0,48%,0%,1,0,0,13 , 27,14 , 28,0 , 0,2 , 14,4 , 6,7 , 7,10 , 22,1 , 1,2 , 4,2,00:01:59,3 Rnd (5-5-5),Al Guinee,http://ufcstats.com/fight-details/47fc0736929125bd
352,Matthew Lopez,0,61%,42%,2,2,0,22 , 36,32 , 47,3 , 7,14 , 28,7 , 7,1 , 1,19 , 33,1 , 1,2 , 2,Alejandro Perez,0,44%,0%,0,0,0,44 , 100,81 , 142,0 , 1,27 , 79,8 , 8,9 , 13,39 , 92,5 , 8,0 , 0,2,00:03:42,3 Rnd (5-5-5),Nic Jones,http://ufcstats.com/fight-details/bd1e01de1f24962b
353,Luke Sanders,1,42%,0%,0,0,0,59 , 140,62 , 143,0 , 0,44 , 121,13 , 16,2 , 3,44 , 119,13 , 19,2 , 2,Patrick Williams,0,55%,20%,0,0,0,61 , 109,68 , 117,1 , 5,15 , 56,15 , 20,31 , 33,53 , 94,8 , 15,0 , 0,3,00:05:00,3 Rnd (5-5-5),Al Guinee,http://ufcstats.com/fight-details/4210f9b11debf1fc
354,Khabib Nurmagomedov,0,44%,40%,1,7,0,134 , 304,172 , 352,6 , 15,122 , 287,7 , 12,5 , 5,100 , 255,0 , 0,34 , 49,Al Iaquinta,0,29%,0%,0,0,0,41 , 141,43 , 143,0 , 1,27 , 117,11 , 20,3 , 4,41 , 141,0 , 0,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/eab7b76e177e1903
355,Rose Namajunas,0,34%,50%,0,0,0,105 , 301,108 , 304,1 , 2,85 , 270,15 , 24,5 , 7,105 , 301,0 , 0,0 , 0,Joanna Jedrzejczyk,0,40%,0%,0,0,0,145 , 356,160 , 372,0 , 0,64 , 257,27 , 37,54 , 62,135 , 342,10 , 14,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),Keith Peterson,http://ufcstats.com/fight-details/829b3ee4145a1ae6
356,Renato Moicano,0,56%,0%,0,0,0,116 , 206,117 , 207,0 , 0,60 , 133,18 , 27,38 , 46,115 , 205,1 , 1,0 , 0,Calvin Kattar,0,29%,0%,0,0,0,41 , 140,41 , 140,0 , 2,35 , 131,5 , 8,1 , 1,41 , 140,0 , 0,0 , 0,3,00:05:00,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/95edc0b6438f2592
357,Zabit Magomedsharipov,0,44%,45%,0,1,0,97 , 217,114 , 237,5 , 11,75 , 188,11 , 14,11 , 15,89 , 207,1 , 2,7 , 8,Kyle Bochniak,0,26%,0%,0,0,0,43 , 163,44 , 164,0 , 2,34 , 149,9 , 13,0 , 1,42 , 162,1 , 1,0 , 0,3,00:05:00,3 Rnd (5-5-5),Rob Hinds,http://ufcstats.com/fight-details/6c5f7f98ec0b6f17
358,Joe Lauzon,0,35%,0%,0,0,0,48 , 137,49 , 138,0 , 2,40 , 125,7 , 10,1 , 2,35 , 113,11 , 22,2 , 2,Chris Gruetzemacher,0,65%,0%,0,0,0,128 , 196,135 , 203,0 , 0,72 , 135,45 , 50,11 , 11,68 , 118,51 , 65,9 , 13,2,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/bab65d16fa74fc5b
359,Karolina Kowalkiewicz,0,50%,0%,0,1,1,126 , 248,140 , 262,0 , 3,82 , 191,31 , 42,13 , 15,80 , 192,43 , 53,3 , 3,Felice Herrig,0,39%,0%,0,0,0,86 , 216,97 , 228,0 , 5,62 , 181,19 , 25,5 , 10,62 , 178,24 , 38,0 , 0,3,00:05:00,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/5315bd4542b21c4b
360,Evan Dunham,0,28%,0%,0,0,0,4 , 14,4 , 14,0 , 0,4 , 14,0 , 0,0 , 0,3 , 13,1 , 1,0 , 0,Olivier Aubin-Mercier,1,72%,0%,0,0,0,13 , 18,13 , 18,0 , 0,9 , 14,4 , 4,0 , 0,3 , 5,8 , 9,2 , 4,1,00:00:53,3 Rnd (5-5-5),Todd Ronald Anderson,http://ufcstats.com/fight-details/8803935990adafc1
361,Bec Rawlings,0,45%,0%,0,0,0,88 , 195,89 , 196,0 , 0,46 , 147,14 , 18,28 , 30,82 , 188,6 , 7,0 , 0,Ashlee Evans-Smith,0,35%,25%,0,0,0,116 , 331,121 , 337,1 , 4,81 , 276,20 , 36,15 , 19,101 , 305,14 , 25,1 , 1,3,00:05:00,3 Rnd (5-5-5),Rob Hinds,http://ufcstats.com/fight-details/28f7ba820350e3a3
362,Devin Clark,0,78%,63%,0,2,0,50 , 64,167 , 200,7 , 11,30 , 38,12 , 16,8 , 10,17 , 24,19 , 24,14 , 16,Mike Rodriguez,0,60%,0%,0,0,0,40 , 66,66 , 95,0 , 0,17 , 39,21 , 23,2 , 4,11 , 35,27 , 29,2 , 2,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/12563423bf15e75d
363,Fabricio Werdum,0,54%,33%,0,3,2,48 , 88,83 , 130,3 , 9,30 , 66,12 , 14,6 , 8,22 , 41,1 , 2,25 , 45,Alexander Volkov,1,53%,100%,0,0,0,48 , 90,96 , 144,2 , 2,37 , 75,8 , 11,3 , 4,32 , 71,3 , 5,13 , 14,4,00:01:38,5 Rnd (5-5-5-5-5),Marc Goddard,http://ufcstats.com/fight-details/e835e9a4564db497
364,Jimi Manuwa,0,33%,0%,0,0,0,37 , 110,37 , 110,0 , 2,16 , 79,17 , 23,4 , 8,32 , 104,5 , 6,0 , 0,Jan Blachowicz,1,50%,16%,0,0,0,97 , 191,124 , 219,1 , 6,81 , 171,11 , 15,5 , 5,88 , 178,8 , 12,1 , 1,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/5f19b0135414b454
365,Tom Duquesnoy,0,43%,0%,0,0,0,67 , 153,70 , 156,0 , 3,28 , 104,8 , 18,31 , 31,66 , 150,1 , 3,0 , 0,Terrion Ware,0,31%,33%,0,1,0,85 , 267,108 , 295,2 , 6,60 , 234,15 , 21,10 , 12,71 , 248,6 , 10,8 , 9,3,00:05:00,3 Rnd (5-5-5),Grant Waterman,http://ufcstats.com/fight-details/848e7af760788418
366,Leon Edwards,1,48%,50%,0,4,1,42 , 86,71 , 117,1 , 2,37 , 78,5 , 6,0 , 2,16 , 50,1 , 1,25 , 35,Peter Sobotta,0,37%,25%,0,1,0,16 , 43,57 , 90,1 , 4,8 , 34,3 , 4,5 , 5,15 , 42,1 , 1,0 , 0,3,00:04:59,3 Rnd (5-5-5),Rich Mitchell,http://ufcstats.com/fight-details/e84fa12d87993ec5
367,John Phillips,0,0%,0%,0,0,0,0 , 1,1 , 2,0 , 0,0 , 1,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,Charles Byrd,0,78%,100%,1,3,0,11 , 14,34 , 41,1 , 1,11 , 14,0 , 0,0 , 0,0 , 1,0 , 0,11 , 13,1,00:03:58,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/f8ee14dbf966b9e6
368,Danny Roberts,1,40%,0%,0,0,0,4 , 10,4 , 10,0 , 0,2 , 8,1 , 1,1 , 1,3 , 8,0 , 1,1 , 1,Oliver Enkamp,0,58%,0%,0,0,0,7 , 12,8 , 14,0 , 1,1 , 4,1 , 1,5 , 7,5 , 10,2 , 2,0 , 0,1,00:02:12,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/288c942b0ad152a6
369,Danny Henry,1,40%,0%,1,0,0,2 , 5,2 , 5,0 , 0,2 , 4,0 , 1,0 , 0,2 , 4,0 , 0,0 , 1,Hakeem Dawodu,0,100%,0%,0,0,0,3 , 3,3 , 3,0 , 0,1 , 1,0 , 0,2 , 2,3 , 3,0 , 0,0 , 0,1,00:00:39,3 Rnd (5-5-5),Rich Mitchell,http://ufcstats.com/fight-details/0b4583d204797d19
370,Paul Craig,0,36%,28%,1,1,0,18 , 50,34 , 70,2 , 7,2 , 30,10 , 14,6 , 6,12 , 41,6 , 7,0 , 2,Magomed Ankalaev,0,61%,0%,0,3,2,59 , 96,89 , 129,0 , 0,36 , 70,19 , 21,4 , 5,20 , 44,8 , 11,31 , 41,3,00:04:59,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/714d6fc1eaca9624
371,Stevie Ray,0,38%,75%,1,1,0,24 , 62,37 , 78,3 , 4,18 , 52,1 , 3,5 , 7,16 , 51,1 , 2,7 , 9,Kajan Johnson,0,61%,50%,0,2,0,33 , 54,37 , 58,2 , 4,7 , 22,13 , 16,13 , 16,24 , 42,0 , 1,9 , 11,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/fe9ee00fa47dd7b3
372,Mark Godbeer,0,64%,0%,0,1,1,24 , 37,73 , 91,0 , 1,11 , 24,12 , 12,1 , 1,7 , 17,3 , 4,14 , 16,Dmitry Sosnovskiy,0,70%,66%,2,5,1,28 , 40,53 , 71,2 , 3,22 , 32,5 , 7,1 , 1,10 , 18,5 , 8,13 , 14,2,00:04:29,3 Rnd (5-5-5),Grant Waterman,http://ufcstats.com/fight-details/2fd0c6d914b77205
373,Cris Cyborg,0,76%,100%,0,0,0,33 , 43,42 , 54,1 , 1,22 , 31,11 , 12,0 , 0,10 , 13,8 , 8,15 , 22,Yana Kunitskaya,0,45%,25%,0,1,0,5 , 11,17 , 24,1 , 4,2 , 4,1 , 5,2 , 2,3 , 9,1 , 1,1 , 1,1,00:03:25,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/4960379abe6ed525
374,Frankie Edgar,0,35%,0%,0,0,0,27 , 77,27 , 77,0 , 1,12 , 59,10 , 13,5 , 5,27 , 76,0 , 1,0 , 0,Brian Ortega,1,32%,0%,0,0,0,25 , 76,25 , 77,0 , 0,21 , 71,3 , 4,1 , 1,17 , 66,6 , 8,2 , 2,1,00:04:44,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/2361b51aa72e5551
375,Sean O'Malley,0,56%,0%,3,1,1,63 , 111,73 , 121,0 , 0,41 , 83,15 , 21,7 , 7,53 , 100,1 , 2,9 , 9,Andre Soukhamthath,0,41%,57%,0,4,0,25 , 60,42 , 79,4 , 7,7 , 37,9 , 12,9 , 11,16 , 50,1 , 1,8 , 9,3,00:05:00,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/efe055854f19a1d7
376,Stefan Struve,0,45%,0%,0,0,1,34 , 74,37 , 78,0 , 3,9 , 40,8 , 16,17 , 18,32 , 69,0 , 0,2 , 5,Andrei Arlovski,0,52%,44%,0,2,1,46 , 88,76 , 121,4 , 9,12 , 42,16 , 26,18 , 20,42 , 82,2 , 3,2 , 3,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/bfb7d17161aec938
377,Cat Zingano,0,55%,0%,0,0,0,59 , 106,77 , 128,0 , 2,33 , 70,17 , 25,9 , 11,31 , 69,19 , 24,9 , 13,Ketlen Vieira,0,57%,100%,1,7,0,41 , 71,96 , 139,2 , 2,32 , 60,6 , 8,3 , 3,17 , 43,9 , 13,15 , 15,3,00:05:00,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/1f52e665587dc645
378,Ashley Yoder,1,36%,0%,0,0,0,52 , 142,73 , 165,0 , 0,27 , 109,17 , 23,8 , 10,37 , 125,15 , 17,0 , 0,Mackenzie Dern,0,48%,16%,1,1,0,70 , 143,76 , 149,1 , 6,39 , 111,14 , 15,17 , 17,43 , 113,19 , 21,8 , 9,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/ead2ca0d2afb46be
379,Beneil Dariush,0,36%,0%,0,0,0,4 , 11,4 , 11,0 , 0,2 , 7,1 , 3,1 , 1,4 , 11,0 , 0,0 , 0,Alexander Hernandez,1,61%,0%,0,1,0,8 , 13,9 , 14,0 , 0,5 , 10,3 , 3,0 , 0,6 , 11,0 , 0,2 , 2,1,00:00:42,3 Rnd (5-5-5),Jason Herzog,http://ufcstats.com/fight-details/9e21a8dea9663e26
380,John Dodson,0,41%,0%,0,0,0,76 , 184,76 , 184,0 , 0,47 , 151,22 , 26,7 , 7,76 , 181,0 , 3,0 , 0,Pedro Munhoz,0,40%,100%,0,0,0,69 , 172,73 , 176,1 , 1,39 , 118,21 , 39,9 , 15,63 , 165,4 , 5,2 , 2,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/c73b81e7c1c1cccc
381,CB Dollaway,0,68%,0%,0,0,0,13 , 19,13 , 19,0 , 0,4 , 7,8 , 11,1 , 1,12 , 18,1 , 1,0 , 0,Hector Lombard,1,57%,0%,0,0,0,19 , 33,19 , 33,0 , 0,8 , 18,2 , 4,9 , 11,18 , 32,1 , 1,0 , 0,1,00:05:00,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/6c2f05c47f494e15
