,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
254,Gunnar Nelson,0,54%,100%,1,1,0,13 , 24,23 , 34,1 , 1,9 , 20,4 , 4,0 , 0,9 , 19,2 , 3,2 , 2,Zak Cummings,0,24%,0%,0,0,0,18 , 75,21 , 79,0 , 1,8 , 56,5 , 10,5 , 9,8 , 60,10 , 15,0 , 0,2,00:04:48,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/ab3820fa9944bd22
255,Brad Pickett,0,22%,0%,0,0,0,22 , 97,29 , 105,0 , 10,15 , 81,5 , 14,2 , 2,10 , 78,12 , 19,0 , 0,Ian McCall,0,47%,42%,0,4,0,56 , 119,112 , 176,3 , 7,33 , 88,18 , 25,5 , 6,32 , 90,19 , 23,5 , 6,3,00:05:00,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/0836a9bdd8942bb3
256,Norman Parke,0,40%,100%,0,2,0,34 , 83,41 , 91,2 , 2,25 , 68,5 , 7,4 , 8,5 , 27,5 , 9,24 , 47,Naoyuki Kotani,0,22%,0%,0,0,0,8 , 35,16 , 43,0 , 7,5 , 26,1 , 3,2 , 6,7 , 32,1 , 3,0 , 0,2,00:03:41,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/611ccad0fc46ba51
257,Ilir Latifi,0,51%,100%,0,0,0,16 , 31,17 , 32,1 , 1,9 , 24,1 , 1,6 , 6,15 , 30,0 , 0,1 , 1,Chris Dempsey,0,20%,0%,0,0,0,1 , 5,1 , 5,0 , 0,1 , 5,0 , 0,0 , 0,0 , 4,1 , 1,0 , 0,1,00:02:07,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/85a58685504c63b4
258,Neil Seery,1,40%,100%,0,1,0,60 , 148,63 , 151,2 , 2,42 , 119,5 , 9,13 , 20,42 , 114,3 , 9,15 , 25,Phil Harris,0,31%,11%,0,0,0,40 , 126,52 , 139,2 , 17,35 , 120,2 , 3,3 , 3,37 , 120,2 , 5,1 , 1,3,00:05:00,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/b2457e9da89967e2
259,Cathal Pendred,0,27%,60%,1,1,0,11 , 40,16 , 46,3 , 5,7 , 33,3 , 5,1 , 2,9 , 37,1 , 2,1 , 1,Mike King,1,58%,25%,2,3,0,38 , 65,60 , 103,1 , 4,33 , 59,3 , 4,2 , 2,17 , 36,5 , 5,16 , 24,2,00:03:33,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/f3a970c83d8de1db
260,Tor Troeng,0,57%,20%,0,2,0,26 , 45,42 , 63,1 , 5,13 , 31,11 , 12,2 , 2,14 , 32,12 , 13,0 , 0,Trevor Smith,0,71%,40%,2,6,2,42 , 59,89 , 110,2 , 5,17 , 30,13 , 17,12 , 12,15 , 28,11 , 14,16 , 17,3,00:05:00,3 Rnd (5-5-5),Leon Roberts,http://ufcstats.com/fight-details/c805552171b20b68
261,Cody Donovan,1,53%,50%,2,2,0,21 , 39,31 , 50,1 , 2,17 , 34,4 , 5,0 , 0,6 , 13,14 , 23,1 , 3,Nikita Krylov,0,60%,0%,0,2,2,42 , 70,80 , 114,0 , 0,29 , 52,9 , 14,4 , 4,11 , 24,21 , 31,10 , 15,1,00:04:57,3 Rnd (5-5-5),Marc Goddard,http://ufcstats.com/fight-details/f6d6b660e1578744
262,Paddy Holohan,1,34%,0%,1,2,0,10 , 29,20 , 39,0 , 1,7 , 22,0 , 2,3 , 5,7 , 21,0 , 1,3 , 7,Joshua Sampo,0,27%,0%,1,0,0,3 , 11,3 , 11,0 , 0,2 , 8,1 , 2,0 , 1,3 , 11,0 , 0,0 , 0,1,00:03:06,3 Rnd (5-5-5),Neil Hall,http://ufcstats.com/fight-details/e554e9910cb83d49
263,Donald Cerrone,1,47%,0%,0,0,0,37 , 78,41 , 82,0 , 2,16 , 44,14 , 25,7 , 9,34 , 73,2 , 4,1 , 1,Jim Miller,0,46%,16%,0,0,0,30 , 65,34 , 69,1 , 6,12 , 43,7 , 9,11 , 13,25 , 58,4 , 6,1 , 1,2,00:03:31,5 Rnd (5-5-5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/c8998aa536614a5a
264,Edson Barboza,1,58%,0%,0,0,0,10 , 17,10 , 17,0 , 0,4 , 11,5 , 5,1 , 1,8 , 15,2 , 2,0 , 0,Evan Dunham,0,37%,0%,0,0,0,10 , 27,10 , 27,0 , 1,10 , 27,0 , 0,0 , 0,8 , 23,0 , 2,2 , 2,1,00:03:06,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/4e7c06f8b2b8c24b
265,Rick Story,0,61%,75%,1,8,0,24 , 39,53 , 70,3 , 4,22 , 37,2 , 2,0 , 0,7 , 16,0 , 0,17 , 23,Leonardo Mafra,0,55%,0%,0,0,0,11 , 20,21 , 32,0 , 0,5 , 13,5 , 6,1 , 1,8 , 17,2 , 2,1 , 1,2,00:02:12,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/a822be2a017f329e
266,Justin Salas,0,40%,0%,0,0,0,35 , 86,35 , 86,0 , 4,19 , 62,6 , 11,10 , 13,25 , 73,10 , 13,0 , 0,Joe Proctor,1,30%,0%,0,0,0,25 , 81,29 , 86,0 , 0,21 , 74,2 , 5,2 , 2,18 , 70,1 , 3,6 , 8,2,00:03:27,3 Rnd (5-5-5),Gasper Oliver,http://ufcstats.com/fight-details/c1bc2a42652f685c
267,John Lineker,1,40%,50%,0,0,0,133 , 327,134 , 328,2 , 4,84 , 250,42 , 70,7 , 7,125 , 309,6 , 15,2 , 3,Alptekin Ozkilic,0,38%,25%,0,1,0,88 , 230,94 , 237,1 , 4,73 , 202,8 , 21,7 , 7,84 , 217,4 , 13,0 , 0,3,00:04:51,3 Rnd (5-5-5),Keith Peterson,http://ufcstats.com/fight-details/3c06557ddd86f8e8
268,Lucas Martins,1,37%,0%,0,0,0,53 , 140,53 , 140,0 , 1,36 , 116,7 , 12,10 , 12,50 , 137,0 , 0,3 , 3,Alex White,0,26%,0%,0,0,0,42 , 159,42 , 159,0 , 0,20 , 115,20 , 42,2 , 2,41 , 157,1 , 2,0 , 0,3,00:02:08,3 Rnd (5-5-5),Gasper Oliver,http://ufcstats.com/fight-details/0dff8509f6a861f1
269,Gleison Tibau,0,47%,66%,0,2,0,44 , 93,87 , 143,4 , 6,37 , 82,3 , 6,4 , 5,30 , 67,6 , 16,8 , 10,Pat Healy,0,40%,0%,0,0,0,54 , 132,86 , 168,0 , 3,26 , 94,23 , 33,5 , 5,37 , 103,17 , 29,0 , 0,3,00:05:00,3 Rnd (5-5-5),Dan Miragliotta,http://ufcstats.com/fight-details/b0271fa12935bf88
270,Jessamyn Duke,0,44%,0%,0,0,0,16 , 36,16 , 36,0 , 0,6 , 25,5 , 6,5 , 5,14 , 32,2 , 4,0 , 0,Leslie Smith,1,61%,0%,0,0,0,36 , 59,36 , 59,0 , 0,21 , 43,8 , 9,7 , 7,18 , 36,18 , 23,0 , 0,1,00:02:24,3 Rnd (5-5-5),Vitor Ribeiro,http://ufcstats.com/fight-details/9fc7fcbdb6587265
271,Hugo Viana,0,32%,0%,0,0,0,15 , 46,22 , 54,0 , 0,9 , 36,2 , 6,4 , 4,12 , 43,3 , 3,0 , 0,Aljamain Sterling,0,63%,100%,0,5,0,62 , 98,94 , 132,4 , 4,39 , 67,16 , 21,7 , 10,10 , 32,12 , 14,40 , 52,3,00:03:50,3 Rnd (5-5-5),Liam Kerrigan,http://ufcstats.com/fight-details/02a183fa803a33fe
272,Yosdenis Cedeno,1,61%,0%,0,1,1,13 , 21,27 , 38,0 , 0,8 , 16,4 , 4,1 , 1,1 , 1,1 , 1,11 , 19,Jerrod Sanders,0,66%,0%,0,0,1,2 , 3,3 , 5,0 , 0,1 , 2,1 , 1,0 , 0,1 , 1,0 , 0,1 , 2,1,00:05:00,3 Rnd (5-5-5),Vitor Ribeiro,http://ufcstats.com/fight-details/635ee9448fe2ddaf
273,Claudia Gadelha,0,42%,83%,2,5,0,70 , 164,132 , 228,5 , 6,49 , 132,13 , 24,8 , 8,41 , 120,4 , 8,25 , 36,Tina Lahdemaki,0,20%,0%,0,0,0,29 , 141,49 , 170,0 , 0,21 , 123,5 , 12,3 , 6,26 , 134,3 , 7,0 , 0,3,00:05:00,3 Rnd (5-5-5),Liam Kerrigan,http://ufcstats.com/fight-details/5c30f6535a08d598
274,Frankie Edgar,0,55%,100%,0,3,0,90 , 162,159 , 236,3 , 3,76 , 142,6 , 10,8 , 10,32 , 81,0 , 1,58 , 80,BJ Penn,0,19%,0%,0,0,0,13 , 66,60 , 116,0 , 0,13 , 66,0 , 0,0 , 0,13 , 63,0 , 3,0 , 0,3,00:04:16,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/bdcb43bf1daa790b
275,Corey Anderson,0,64%,100%,0,0,0,24 , 37,28 , 45,2 , 2,22 , 33,2 , 3,0 , 1,9 , 14,7 , 13,8 , 10,Matt Van Buren,0,20%,0%,0,0,0,2 , 10,2 , 10,0 , 0,1 , 8,1 , 1,0 , 1,2 , 9,0 , 1,0 , 0,1,00:01:01,3 Rnd   OT (5-5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/8c5785de472dd9b2
276,Dhiego Lima,0,50%,0%,0,0,0,5 , 10,5 , 10,0 , 0,4 , 9,0 , 0,1 , 1,5 , 10,0 , 0,0 , 0,Eddie Gordon,1,52%,0%,0,0,0,22 , 42,22 , 42,0 , 0,22 , 42,0 , 0,0 , 0,6 , 19,1 , 2,15 , 21,1,00:01:11,3 Rnd   OT (5-5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/14a59abb3160ddaa
277,Derrick Lewis,0,37%,50%,0,0,0,6 , 16,7 , 17,1 , 2,4 , 12,2 , 2,0 , 2,1 , 9,2 , 3,3 , 4,Guto Inocente,0,75%,0%,0,0,0,6 , 8,8 , 10,0 , 0,0 , 2,5 , 5,1 , 1,3 , 5,3 , 3,0 , 0,1,00:03:30,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/e7081f3a0a982f9d
278,Justin Scoggins,0,64%,62%,3,1,0,24 , 37,32 , 45,5 , 8,16 , 25,5 , 7,3 , 5,10 , 22,11 , 12,3 , 3,Dustin Ortiz,0,60%,28%,0,3,2,39 , 64,100 , 134,2 , 7,19 , 40,20 , 22,0 , 2,9 , 26,13 , 15,17 , 23,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/de17a01ce8a0c654
279,Jesse Ronson,0,48%,50%,1,0,0,48 , 100,51 , 105,1 , 2,27 , 72,9 , 12,12 , 16,45 , 93,3 , 7,0 , 0,Kevin Lee,0,44%,33%,0,3,1,49 , 110,66 , 128,4 , 12,33 , 90,16 , 20,0 , 0,36 , 94,7 , 10,6 , 6,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/94371d1af8aab471
280,Jumabieke Tuerxun,0,25%,0%,0,0,0,33 , 127,40 , 134,0 , 0,24 , 107,5 , 15,4 , 5,31 , 124,0 , 1,2 , 2,Leandro Issa,0,31%,25%,3,5,1,44 , 139,71 , 170,2 , 8,23 , 113,4 , 7,17 , 19,42 , 135,0 , 0,2 , 4,3,00:03:49,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/8fd355e482806ca7
281,Adriano Martins,1,37%,0%,0,0,0,9 , 24,10 , 25,0 , 0,9 , 24,0 , 0,0 , 0,9 , 22,0 , 2,0 , 0,Juan Puig,0,25%,0%,0,0,0,13 , 51,13 , 51,0 , 0,4 , 37,1 , 1,8 , 13,13 , 51,0 , 0,0 , 0,1,00:02:21,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/2f91307892d163ce
282,Patrick Walsh,0,45%,71%,3,7,0,11 , 24,110 , 127,5 , 7,11 , 24,0 , 0,0 , 0,4 , 12,1 , 1,6 , 11,Daniel Spohn,0,47%,0%,2,2,0,24 , 51,52 , 80,0 , 1,20 , 46,1 , 1,3 , 4,17 , 40,6 , 10,1 , 1,3,00:05:00,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/1117f90ee81e0bbf
283,Sarah Moras,0,44%,50%,0,0,1,15 , 34,123 , 149,1 , 2,12 , 29,1 , 3,2 , 2,8 , 21,4 , 8,3 , 5,Alexis Dufresne,0,42%,100%,0,7,1,12 , 28,65 , 86,3 , 3,5 , 21,5 , 5,2 , 2,5 , 11,0 , 0,7 , 17,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/e7318f41bce58b8c
284,Robert Drysdale,0,0%,100%,3,1,0,0 , 5,2 , 7,1 , 1,0 , 4,0 , 1,0 , 0,0 , 5,0 , 0,0 , 0,Keith Berish,0,0%,0%,0,0,0,0 , 0,1 , 1,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:02:03,3 Rnd (5-5-5),Mark Smith,http://ufcstats.com/fight-details/a6245f48fc60bc6a
285,Chris Weidman,0,36%,38%,0,2,0,65 , 177,90 , 206,5 , 13,47 , 136,7 , 24,11 , 17,51 , 156,8 , 12,6 , 9,Lyoto Machida,0,41%,0%,0,0,0,58 , 139,63 , 145,0 , 0,39 , 107,15 , 26,4 , 6,51 , 130,7 , 8,0 , 1,5,00:05:00,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/f966ed41316504b9
286,Ronda Rousey,0,87%,100%,0,1,0,14 , 16,14 , 16,1 , 1,13 , 15,1 , 1,0 , 0,4 , 6,1 , 1,9 , 9,Alexis Davis,0,33%,0%,0,0,0,2 , 6,2 , 6,0 , 0,2 , 6,0 , 0,0 , 0,2 , 6,0 , 0,0 , 0,1,00:00:16,5 Rnd (5-5-5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/5da7d95051699adb
287,Uriah Hall,0,37%,100%,1,0,0,42 , 113,42 , 113,1 , 1,22 , 80,4 , 15,16 , 18,40 , 107,1 , 2,1 , 4,Thiago Santos,0,34%,0%,0,0,0,44 , 129,48 , 133,0 , 2,8 , 71,4 , 17,32 , 41,36 , 120,5 , 5,3 , 4,3,00:05:00,3 Rnd (5-5-5),Yves Lavigne,http://ufcstats.com/fight-details/f560035058bdb18b
288,Marcus Brimage,0,36%,100%,0,0,0,27 , 75,33 , 81,2 , 2,9 , 52,2 , 3,16 , 20,24 , 71,3 , 4,0 , 0,Russell Doane,0,33%,33%,0,2,0,24 , 72,37 , 86,3 , 9,15 , 62,8 , 9,1 , 1,14 , 62,5 , 5,5 , 5,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/9cba1f0cdf10a8e5
289,Urijah Faber,0,52%,41%,1,1,0,20 , 38,41 , 62,5 , 12,16 , 31,3 , 6,1 , 1,6 , 19,6 , 9,8 , 10,Alex Caceres,0,44%,0%,0,0,0,20 , 45,35 , 62,0 , 0,10 , 32,5 , 7,5 , 6,13 , 31,6 , 9,1 , 5,3,00:01:09,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/27c34f7a7e1c4d67
290,Kenny Robertson,0,63%,30%,2,3,1,70 , 110,135 , 195,3 , 10,46 , 85,5 , 6,19 , 19,25 , 48,9 , 11,36 , 51,Ildemar Alcantara,0,33%,50%,0,0,0,22 , 65,25 , 71,1 , 2,14 , 56,7 , 8,1 , 1,15 , 56,5 , 5,2 , 4,3,00:05:00,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/f206143bb9347444
291,Chris Camozzi,0,49%,0%,1,0,0,42 , 85,67 , 111,0 , 1,25 , 65,9 , 11,8 , 9,27 , 66,4 , 6,11 , 13,Bruno Santos,0,49%,66%,0,7,0,25 , 51,45 , 82,4 , 6,13 , 36,4 , 7,8 , 8,11 , 33,11 , 11,3 , 7,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/2e8058fb2344ae3f
292,George Roop,0,27%,0%,0,0,0,10 , 37,10 , 37,0 , 0,5 , 28,2 , 5,3 , 4,9 , 34,1 , 3,0 , 0,Rob Font,1,52%,0%,0,0,0,12 , 23,12 , 23,0 , 0,7 , 18,2 , 2,3 , 3,9 , 19,2 , 2,1 , 2,1,00:02:19,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/c576e311ea337a32
293,Luke Zachrich,0,29%,100%,0,0,0,66 , 226,66 , 226,1 , 1,49 , 205,8 , 11,9 , 10,66 , 223,0 , 3,0 , 0,Guilherme Vasconcelos,0,29%,0%,0,0,0,49 , 166,49 , 166,0 , 3,29 , 135,9 , 19,11 , 12,48 , 164,1 , 2,0 , 0,3,00:05:00,3 Rnd (5-5-5),Mario Yamasaki,http://ufcstats.com/fight-details/6445b14dbd24ac25
294,Kevin Casey,1,83%,0%,0,1,0,15 , 18,24 , 27,0 , 0,14 , 17,1 , 1,0 , 0,2 , 3,0 , 0,13 , 15,Bubba Bush,0,50%,0%,0,0,0,2 , 4,2 , 4,0 , 0,1 , 2,0 , 1,1 , 1,2 , 4,0 , 0,0 , 0,1,00:01:01,3 Rnd (5-5-5),Chris Tognoni,http://ufcstats.com/fight-details/629655f9b898810d
295,Cub Swanson,0,39%,0%,0,0,0,87 , 219,103 , 236,0 , 0,57 , 171,9 , 17,21 , 31,83 , 215,4 , 4,0 , 0,Jeremy Stephens,0,28%,25%,0,0,0,65 , 228,76 , 239,2 , 8,41 , 190,8 , 13,16 , 25,63 , 220,2 , 7,0 , 1,5,00:05:00,5 Rnd (5-5-5-5-5),Herb Dean,http://ufcstats.com/fight-details/46cfb41b00cb5ad8
296,Kelvin Gastelum,0,38%,0%,0,0,1,67 , 174,97 , 207,0 , 0,46 , 145,16 , 22,5 , 7,55 , 151,10 , 21,2 , 2,Nico Musoke,0,28%,33%,0,1,0,36 , 128,42 , 134,2 , 6,27 , 112,7 , 14,2 , 2,34 , 123,2 , 5,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/0dab467898de22c6
297,Cezar Ferreira,0,32%,50%,0,1,0,20 , 61,31 , 72,2 , 4,6 , 39,11 , 19,3 , 3,16 , 57,1 , 1,3 , 3,Andrew Craig,1,23%,0%,0,0,0,16 , 67,56 , 114,0 , 1,12 , 59,2 , 3,2 , 5,13 , 61,0 , 3,3 , 3,3,00:05:00,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/12bf24fa110513d0
298,Ricardo Lamas,0,35%,18%,1,2,1,33 , 94,50 , 111,2 , 11,10 , 62,8 , 12,15 , 20,16 , 75,17 , 19,0 , 0,Hacran Dias,0,41%,40%,0,0,0,31 , 74,57 , 100,2 , 5,17 , 55,8 , 11,6 , 8,26 , 69,5 , 5,0 , 0,3,00:05:00,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/2c8d1f5bb73a812b
299,Clint Hester,0,51%,100%,0,0,1,40 , 78,50 , 88,1 , 1,27 , 61,12 , 14,1 , 3,36 , 70,0 , 1,4 , 7,Antonio Braga Neto,0,50%,37%,0,7,1,16 , 32,73 , 95,3 , 8,15 , 31,1 , 1,0 , 0,5 , 20,1 , 1,10 , 11,3,00:05:00,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/7d26a6b4b6845e1b
300,Joe Ellenberger,0,59%,30%,2,1,0,22 , 37,50 , 73,3 , 10,17 , 31,4 , 5,1 , 1,6 , 17,4 , 5,12 , 15,James Moontasri,1,52%,0%,0,1,0,35 , 67,119 , 163,0 , 0,31 , 63,4 , 4,0 , 0,11 , 26,1 , 2,23 , 39,3,00:05:00,3 Rnd (5-5-5),Frank Collazo,http://ufcstats.com/fight-details/9afda67fdb4d7c07
301,Colton Smith,0,66%,0%,0,0,0,2 , 3,2 , 3,0 , 0,0 , 1,1 , 1,1 , 1,0 , 1,2 , 2,0 , 0,Diego Ferreira,0,70%,100%,1,1,0,7 , 10,7 , 10,1 , 1,4 , 6,3 , 4,0 , 0,2 , 4,3 , 3,2 , 3,1,00:00:38,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/cbf36e02c68e7719
302,Johnny Bedford,0,63%,0%,0,0,0,7 , 11,7 , 11,0 , 0,5 , 9,2 , 2,0 , 0,3 , 4,4 , 7,0 , 0,Cody Gibson,1,37%,0%,0,0,0,3 , 8,3 , 8,0 , 0,2 , 6,0 , 1,1 , 1,2 , 5,1 , 2,0 , 1,1,00:00:38,3 Rnd (5-5-5),Kerry Hatley,http://ufcstats.com/fight-details/4eae10815ebe78e3
303,Marcelo Guimaraes,0,46%,33%,0,0,0,78 , 166,85 , 174,3 , 9,25 , 99,15 , 24,38 , 43,70 , 152,8 , 14,0 , 0,Andy Enz,0,18%,0%,0,0,0,42 , 229,51 , 239,0 , 0,28 , 206,5 , 13,9 , 10,40 , 226,2 , 3,0 , 0,3,00:05:00,3 Rnd (5-5-5),Frank Collazo,http://ufcstats.com/fight-details/47cabf79c3340581
304,Ray Borg,0,66%,100%,2,2,0,2 , 3,6 , 8,1 , 1,1 , 2,0 , 0,1 , 1,2 , 3,0 , 0,0 , 0,Shane Howell,0,0%,0%,0,0,0,0 , 3,2 , 5,0 , 0,0 , 3,0 , 0,0 , 0,0 , 3,0 , 0,0 , 0,1,00:02:17,3 Rnd (5-5-5),Jacob Montalvo,http://ufcstats.com/fight-details/f3fb4be38377e1e9
305,Aleksei Oleinik,0,45%,25%,1,1,0,10 , 22,13 , 26,1 , 4,6 , 18,4 , 4,0 , 0,7 , 18,3 , 4,0 , 0,Anthony Hamilton,0,42%,0%,0,0,0,6 , 14,6 , 14,0 , 1,5 , 13,1 , 1,0 , 0,5 , 12,1 , 2,0 , 0,1,00:02:18,3 Rnd (5-5-5),Herb Dean,http://ufcstats.com/fight-details/612333aaff795989
306,James Te Huna,0,60%,0%,0,0,0,6 , 10,17 , 21,0 , 1,1 , 4,3 , 4,2 , 2,0 , 2,6 , 8,0 , 0,Nate Marquardt,1,62%,100%,1,2,0,17 , 27,29 , 40,2 , 2,15 , 23,2 , 3,0 , 1,3 , 9,2 , 4,12 , 14,1,00:04:34,5 Rnd (5-5-5-5-5),John Sharp,http://ufcstats.com/fight-details/bfcabf1ab823942f
307,Soa Palelei,0,44%,0%,0,1,0,11 , 25,46 , 62,0 , 5,8 , 20,1 , 2,2 , 3,4 , 16,3 , 5,4 , 4,Jared Rosholt,0,74%,25%,0,2,0,43 , 58,148 , 177,1 , 4,16 , 28,9 , 11,18 , 19,4 , 15,24 , 27,15 , 16,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/7962611f2adbacc0
308,Hatsu Hioki,0,40%,75%,0,6,0,11 , 27,31 , 51,3 , 4,7 , 21,4 , 6,0 , 0,6 , 17,2 , 3,3 , 7,Charles Oliveira,0,63%,60%,2,0,0,24 , 38,33 , 52,3 , 5,10 , 23,10 , 11,4 , 4,3 , 14,14 , 17,7 , 7,2,00:04:32,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/a4759c52378f9d1a
309,Robert Whittaker,0,36%,100%,0,1,0,66 , 183,93 , 213,1 , 1,46 , 163,10 , 10,10 , 10,62 , 177,3 , 4,1 , 2,Mike Rhodes,0,32%,0%,0,0,0,47 , 146,52 , 153,0 , 2,25 , 115,4 , 8,18 , 23,44 , 142,3 , 4,0 , 0,3,00:05:00,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/1f65f03f1225e061
310,Jake Matthews,0,70%,36%,1,4,0,60 , 85,137 , 167,4 , 11,51 , 76,5 , 5,4 , 4,4 , 22,10 , 10,46 , 53,Dashon Johnson,0,73%,0%,1,0,1,11 , 15,24 , 28,0 , 1,8 , 12,2 , 2,1 , 1,5 , 9,6 , 6,0 , 0,3,00:03:16,3 Rnd (5-5-5),Peter Hickmott,http://ufcstats.com/fight-details/70e49c90d012de66
311,Richie Vaculik,0,54%,26%,2,7,1,27 , 50,55 , 82,4 , 15,12 , 32,9 , 9,6 , 9,16 , 38,9 , 10,2 , 2,Roldan Sangcha-an,0,44%,50%,0,1,1,36 , 81,40 , 85,1 , 2,15 , 56,4 , 6,17 , 19,33 , 76,3 , 5,0 , 0,3,00:05:00,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/2977a9b5c30d89c1
312,Chris Indich,0,40%,100%,0,0,0,14 , 35,20 , 42,1 , 1,3 , 21,6 , 7,5 , 7,6 , 25,8 , 10,0 , 0,Vik Grujic,0,50%,33%,0,2,0,15 , 30,24 , 39,1 , 3,12 , 27,1 , 1,2 , 2,10 , 21,5 , 8,0 , 1,1,00:04:55,3 Rnd (5-5-5),Peter Hickmott,http://ufcstats.com/fight-details/eb13a9d04dca676e
313,Neil Magny,1,54%,100%,0,0,0,30 , 55,31 , 57,2 , 2,29 , 54,1 , 1,0 , 0,30 , 55,0 , 0,0 , 0,Rodrigo de Lima,0,35%,33%,2,3,1,5 , 14,30 , 41,1 , 3,0 , 8,1 , 2,4 , 4,3 , 12,0 , 0,2 , 2,2,00:02:32,3 Rnd (5-5-5),John Sharp,http://ufcstats.com/fight-details/2bb2a2652fe38809
314,Dan Hooker,0,66%,0%,0,0,0,12 , 18,51 , 67,0 , 0,11 , 17,1 , 1,0 , 0,3 , 5,1 , 1,8 , 12,Ian Entwistle,0,11%,0%,3,0,0,1 , 9,1 , 9,0 , 2,0 , 8,1 , 1,0 , 0,0 , 8,1 , 1,0 , 0,1,00:03:34,3 Rnd (5-5-5),Steve Perceval,http://ufcstats.com/fight-details/ee532a38a0b93127
315,Gian Villante,0,56%,0%,0,0,0,93 , 164,120 , 194,0 , 1,55 , 122,23 , 25,15 , 17,74 , 142,19 , 22,0 , 0,Sean O'Connell,1,47%,0%,2,0,0,109 , 228,153 , 276,0 , 4,70 , 183,17 , 22,22 , 23,92 , 209,17 , 19,0 , 0,3,00:05:00,3 Rnd (5-5-5),Peter Hickmott,http://ufcstats.com/fight-details/25a28456f684503e
316,Demetrious Johnson,0,61%,0%,0,0,0,133 , 215,164 , 248,0 , 4,51 , 109,41 , 52,41 , 54,59 , 120,73 , 94,1 , 1,Ali Bagautinov,0,29%,16%,0,0,0,36 , 122,66 , 158,2 , 12,9 , 79,24 , 31,3 , 12,11 , 81,25 , 41,0 , 0,5,00:05:00,5 Rnd (5-5-5-5-5),Jerin Valel,http://ufcstats.com/fight-details/933660cfab154f1a
317,Rory MacDonald,0,32%,50%,0,1,0,49 , 150,97 , 202,1 , 2,29 , 115,19 , 31,1 , 4,46 , 145,1 , 1,2 , 4,Tyron Woodley,0,32%,0%,0,0,0,26 , 81,38 , 94,0 , 2,10 , 61,9 , 13,7 , 7,18 , 69,8 , 12,0 , 0,3,00:05:00,3 Rnd (5-5-5),John McCarthy,http://ufcstats.com/fight-details/de65739f00350c58
